encounter_key,map_key,logical_location_key,method,condition,slot,species_key,evolution_chain_id,level_min,level_max,weight,table_profile,base_table_key,unlock_key,hidden_ability_policy,egg_move_policy,item_key,shared_capture_key,difficulty_policy,status,notes
ENCOUNTER_KEY_KANTO_FAMILY_0319,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋格闘調査,319,SPECIES_KEY_VIRIZION,327,75,75,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0640,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0320,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋天候観測器＋主地方の捕獲フラグ共有,320,SPECIES_KEY_TORNADUS,328,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0641,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0321,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋天候観測器,321,SPECIES_KEY_THUNDURUS,329,75,75,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0642,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0322,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,スフィアいせき後＋主地方の捕獲フラグ共有,322,SPECIES_KEY_RESHIRAM,330,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0643,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0323,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,スフィアいせき後＋主地方の捕獲フラグ共有,323,SPECIES_KEY_ZEKROM,331,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0644,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0324,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋天候観測器,324,SPECIES_KEY_LANDORUS,332,75,75,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0645,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0325,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,スフィアいせき後＋主地方の捕獲フラグ共有,325,SPECIES_KEY_KYUREM,333,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0646,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0326,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,聖剣3体登録,326,SPECIES_KEY_KELDEO,334,80,80,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0647,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0327,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋音符アイテム4個,327,SPECIES_KEY_MELOETTA,335,80,80,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0648,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0328,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋研究ランク4,328,SPECIES_KEY_GENESECT,336,80,80,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0649,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0329,MAP_KEY_KANTO_K47,K47,オーキド研究所の生態交換タマゴ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,329,SPECIES_KEY_CHESPIN,337,68,68,2,NORMAL,TABLE_KEY_KANTO_K47,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,御三家を野生化せず、両地方の研究所を巡る収集導線にする。
ENCOUNTER_KEY_KANTO_FAMILY_0330,MAP_KEY_KANTO_K47,K47,オーキド研究所の生態交換タマゴ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,330,SPECIES_KEY_FENNEKIN,338,68,68,2,NORMAL,TABLE_KEY_KANTO_K47,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,御三家を野生化せず、両地方の研究所を巡る収集導線にする。
ENCOUNTER_KEY_KANTO_FAMILY_0331,MAP_KEY_KANTO_K47,K47,オーキド研究所の生態交換タマゴ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,331,SPECIES_KEY_FROAKIE,339,68,68,2,NORMAL,TABLE_KEY_KANTO_K47,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,御三家を野生化せず、両地方の研究所を巡る収集導線にする。
ENCOUNTER_KEY_KANTO_FAMILY_0332,MAP_KEY_KANTO_K04,K04,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,332,SPECIES_KEY_BUNNELBY,340,72,77,8,NORMAL,TABLE_KEY_KANTO_K04,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0333,MAP_KEY_KANTO_ROUTE1,K01,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,333,SPECIES_KEY_FLETCHLING,341,68,72,8,NORMAL,TABLE_KEY_KANTO_K01,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0334,MAP_KEY_KANTO_K24,K24,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,334,SPECIES_KEY_SCATTERBUG,342,74,79,8,NORMAL,TABLE_KEY_KANTO_K24,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0335,MAP_KEY_KANTO_K17,K17,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,335,SPECIES_KEY_LITLEO,343,83,89,8,NORMAL,TABLE_KEY_KANTO_K17,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0336,MAP_KEY_KANTO_K33,K33,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,336,SPECIES_KEY_FLABEBE,344,82,90,8,NORMAL,TABLE_KEY_KANTO_K33,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0337,MAP_KEY_KANTO_VIRIDIAN_FOREST,K26,ずつき／朝昼オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,337,SPECIES_KEY_SKIDDO,345,70,76,8,NORMAL,TABLE_KEY_KANTO_K26,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0338,MAP_KEY_KANTO_K07,K07,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,338,SPECIES_KEY_PANCHAM,346,78,83,8,NORMAL,TABLE_KEY_KANTO_K07,KANTO_CERT_1,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0339,MAP_KEY_KANTO_K16,K16,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,339,SPECIES_KEY_FURFROU,347,81,86,8,NORMAL,TABLE_KEY_KANTO_K16,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0340,MAP_KEY_KANTO_K05,K05,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,340,SPECIES_KEY_ESPURR,348,74,79,8,NORMAL,TABLE_KEY_KANTO_K05,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0341,MAP_KEY_KANTO_LEAGUE,K42,いわくだき／DexNav,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,341,SPECIES_KEY_HONEDGE,349,94,100,0,NORMAL,TABLE_KEY_KANTO_K42,KANTO_LEAGUE,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0342,MAP_KEY_KANTO_K33,K33,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,342,SPECIES_KEY_SPRITZEE,350,82,90,8,NORMAL,TABLE_KEY_KANTO_K33,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0343,MAP_KEY_KANTO_K34,K34,大量発生,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,343,SPECIES_KEY_SWIRLIX,351,85,94,0,NORMAL,TABLE_KEY_KANTO_K34,KANTO_CERT_3,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0344,MAP_KEY_KANTO_K08,K08,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,344,SPECIES_KEY_INKAY,352,79,84,8,NORMAL,TABLE_KEY_KANTO_K08,KANTO_CERT_1,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0345,MAP_KEY_KANTO_K21,K21,釣りオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,345,SPECIES_KEY_BINACLE,353,89,94,10,NORMAL,TABLE_KEY_KANTO_K21,KANTO_CERT_4,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0346,MAP_KEY_KANTO_K13,K13,水上オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,346,SPECIES_KEY_SKRELP,354,83,88,10,NORMAL,TABLE_KEY_KANTO_K13,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0347,MAP_KEY_KANTO_K19,K19,水上オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,347,SPECIES_KEY_CLAUNCHER,355,87,92,10,NORMAL,TABLE_KEY_KANTO_K19,KANTO_CERT_4,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0348,MAP_KEY_KANTO_K10,K10,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,348,SPECIES_KEY_HELIOPTILE,356,78,84,8,NORMAL,TABLE_KEY_KANTO_K10,KANTO_CERT_1,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0349,MAP_KEY_KANTO_K45,K45,博物館鑑定後に復元,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,349,SPECIES_KEY_TYRUNT,357,68,68,8,NORMAL,TABLE_KEY_KANTO_K45,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0350,MAP_KEY_KANTO_K45,K45,博物館鑑定後に復元,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,350,SPECIES_KEY_AMAURA,358,68,68,8,NORMAL,TABLE_KEY_KANTO_K45,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0351,MAP_KEY_KANTO_K09,K09,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,351,SPECIES_KEY_HAWLUCHA,359,77,82,8,NORMAL,TABLE_KEY_KANTO_K09,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0352,MAP_KEY_KANTO_K33,K33,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,352,SPECIES_KEY_DEDENNE,360,82,90,8,NORMAL,TABLE_KEY_KANTO_K33,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0353,MAP_KEY_KANTO_K27,K27,いわくだき／DexNav,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,353,SPECIES_KEY_CARBINK,361,73,80,0,NORMAL,TABLE_KEY_KANTO_K27,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0354,MAP_KEY_KANTO_K43,K43,DexNav隠し枠,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,354,SPECIES_KEY_GOOMY,362,95,100,0,NORMAL,TABLE_KEY_KANTO_K43,KANTO_CERT_6,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0355,MAP_KEY_KANTO_K41,K41,屋内異常遭遇／DexNav,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,355,SPECIES_KEY_KLEFKI,363,90,97,0,NORMAL,TABLE_KEY_KANTO_K41,KANTO_CERT_5,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0356,MAP_KEY_KANTO_VIRIDIAN_FOREST,K26,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,356,SPECIES_KEY_PHANTUMP,364,70,76,8,NORMAL,TABLE_KEY_KANTO_K26,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0357,MAP_KEY_KANTO_K02,K02,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,357,SPECIES_KEY_PUMPKABOO,365,69,73,8,NORMAL,TABLE_KEY_KANTO_K02,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0358,MAP_KEY_KANTO_K38,K38,洞窟・屋内オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,358,SPECIES_KEY_BERGMITE,366,88,96,8,NORMAL,TABLE_KEY_KANTO_K38,KANTO_CERT_4,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0359,MAP_KEY_KANTO_K11,K11,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,359,SPECIES_KEY_NOIBAT,367,76,82,8,NORMAL,TABLE_KEY_KANTO_K11,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0360,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,全国研究ランク4＋主地方の捕獲フラグ共有,360,SPECIES_KEY_XERNEAS,368,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0716,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0361,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,全国研究ランク4,361,SPECIES_KEY_YVELTAL,369,75,75,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0717,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0362,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,全国研究ランク4＋主地方の捕獲フラグ共有,362,SPECIES_KEY_ZYGARDE,370,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0718,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0363,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋鉱石納品＋主地方の捕獲フラグ共有,363,SPECIES_KEY_DIANCIE,371,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0719,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0364,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋各地の封印輪3個,364,SPECIES_KEY_HOOPA,372,80,80,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0720,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
