species_key,id,vega_id,dpe_id,dpe_symbol,classification,display_name,form_key,is_official,canonical_national_dex,review_state,status,notes
SPECIES_KEY_FLABEBE_WHITE,1024,,843,SPECIES_FLABEBE_WHITE,DPE_FORM_APPEND,フラベベ,FORM_KEY_FLABEBE_WHITE,true,669,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLOETTE_BLUE,1025,,844,SPECIES_FLOETTE_BLUE,DPE_FORM_APPEND,フラエッテ,FORM_KEY_FLOETTE_BLUE,true,670,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLOETTE_ORANGE,1026,,845,SPECIES_FLOETTE_ORANGE,DPE_FORM_APPEND,フラエッテ,FORM_KEY_FLOETTE_ORANGE,true,670,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLOETTE_YELLOW,1027,,846,SPECIES_FLOETTE_YELLOW,DPE_FORM_APPEND,フラエッテ,FORM_KEY_FLOETTE_YELLOW,true,670,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLOETTE_WHITE,1028,,847,SPECIES_FLOETTE_WHITE,DPE_FORM_APPEND,フラエッテ,FORM_KEY_FLOETTE_WHITE,true,670,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLOETTE_ETERNAL,1029,,848,SPECIES_FLOETTE_ETERNAL,DPE_FORM_APPEND,フラエッテ,FORM_KEY_FLOETTE_ETERNAL,true,670,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLORGES_BLUE,1030,,849,SPECIES_FLORGES_BLUE,DPE_FORM_APPEND,フラージェス,FORM_KEY_FLORGES_BLUE,true,671,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLORGES_ORANGE,1031,,850,SPECIES_FLORGES_ORANGE,DPE_FORM_APPEND,フラージェス,FORM_KEY_FLORGES_ORANGE,true,671,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLORGES_YELLOW,1032,,851,SPECIES_FLORGES_YELLOW,DPE_FORM_APPEND,フラージェス,FORM_KEY_FLORGES_YELLOW,true,671,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FLORGES_WHITE,1033,,852,SPECIES_FLORGES_WHITE,DPE_FORM_APPEND,フラージェス,FORM_KEY_FLORGES_WHITE,true,671,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PUMPKABOO_XL,1034,,853,SPECIES_PUMPKABOO_XL,DPE_FORM_APPEND,バケッチャ,FORM_KEY_PUMPKABOO_XL,true,710,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PUMPKABOO_L,1035,,854,SPECIES_PUMPKABOO_L,DPE_FORM_APPEND,バケッチャ,FORM_KEY_PUMPKABOO_L,true,710,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PUMPKABOO_M,1036,,855,SPECIES_PUMPKABOO_M,DPE_FORM_APPEND,バケッチャ,FORM_KEY_PUMPKABOO_M,true,710,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GOURGEIST_XL,1037,,856,SPECIES_GOURGEIST_XL,DPE_FORM_APPEND,パンプジン,FORM_KEY_GOURGEIST_XL,true,711,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GOURGEIST_L,1038,,857,SPECIES_GOURGEIST_L,DPE_FORM_APPEND,パンプジン,FORM_KEY_GOURGEIST_L,true,711,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GOURGEIST_M,1039,,858,SPECIES_GOURGEIST_M,DPE_FORM_APPEND,パンプジン,FORM_KEY_GOURGEIST_M,true,711,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_HEART,1040,,859,SPECIES_FURFROU_HEART,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_HEART,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_DIAMOND,1041,,860,SPECIES_FURFROU_DIAMOND,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_DIAMOND,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_STAR,1042,,861,SPECIES_FURFROU_STAR,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_STAR,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_PHAROAH,1043,,862,SPECIES_FURFROU_PHAROAH,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_PHAROAH,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_KABUKI,1044,,863,SPECIES_FURFROU_KABUKI,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_KABUKI,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_LA_REINE,1045,,864,SPECIES_FURFROU_LA_REINE,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_LA_REINE,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_MATRON,1046,,865,SPECIES_FURFROU_MATRON,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_MATRON,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_DANDY,1047,,866,SPECIES_FURFROU_DANDY,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_DANDY,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_FURFROU_DEBUTANTE,1048,,867,SPECIES_FURFROU_DEBUTANTE,DPE_FORM_APPEND,トリミアン,FORM_KEY_FURFROU_DEBUTANTE,true,676,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_FANCY,1049,,868,SPECIES_VIVILLON_FANCY,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_FANCY,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VENUSAUR_MEGA,1050,,869,SPECIES_VENUSAUR_MEGA,DPE_FORM_APPEND,フシギバナ,FORM_KEY_VENUSAUR_MEGA,true,3,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_CHARIZARD_MEGA_X,1051,,870,SPECIES_CHARIZARD_MEGA_X,DPE_FORM_APPEND,リザードン,FORM_KEY_CHARIZARD_MEGA_X,true,6,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_CHARIZARD_MEGA_Y,1052,,871,SPECIES_CHARIZARD_MEGA_Y,DPE_FORM_APPEND,リザードン,FORM_KEY_CHARIZARD_MEGA_Y,true,6,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_BLASTOISE_MEGA,1053,,872,SPECIES_BLASTOISE_MEGA,DPE_FORM_APPEND,カメックス,FORM_KEY_BLASTOISE_MEGA,true,9,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_BEEDRILL_MEGA,1054,,873,SPECIES_BEEDRILL_MEGA,DPE_FORM_APPEND,スピアー,FORM_KEY_BEEDRILL_MEGA,true,15,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PIDGEOT_MEGA,1055,,874,SPECIES_PIDGEOT_MEGA,DPE_FORM_APPEND,ピジョット,FORM_KEY_PIDGEOT_MEGA,true,18,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ALAKAZAM_MEGA,1056,,875,SPECIES_ALAKAZAM_MEGA,DPE_FORM_APPEND,フーディン,FORM_KEY_ALAKAZAM_MEGA,true,65,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_SLOWBRO_MEGA,1057,,876,SPECIES_SLOWBRO_MEGA,DPE_FORM_APPEND,ヤドラン,FORM_KEY_SLOWBRO_MEGA,true,80,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GENGAR_MEGA,1058,,877,SPECIES_GENGAR_MEGA,DPE_FORM_APPEND,ゲンガー,FORM_KEY_GENGAR_MEGA,true,94,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_KANGASKHAN_MEGA,1059,,878,SPECIES_KANGASKHAN_MEGA,DPE_FORM_APPEND,ガルーラ,FORM_KEY_KANGASKHAN_MEGA,true,115,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PINSIR_MEGA,1060,,879,SPECIES_PINSIR_MEGA,DPE_FORM_APPEND,カイロス,FORM_KEY_PINSIR_MEGA,true,127,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GYARADOS_MEGA,1061,,880,SPECIES_GYARADOS_MEGA,DPE_FORM_APPEND,ギャラドス,FORM_KEY_GYARADOS_MEGA,true,130,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_AERODACTYL_MEGA,1062,,881,SPECIES_AERODACTYL_MEGA,DPE_FORM_APPEND,プテラ,FORM_KEY_AERODACTYL_MEGA,true,142,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_MEWTWO_MEGA_X,1063,,882,SPECIES_MEWTWO_MEGA_X,DPE_FORM_APPEND,ミュウツー,FORM_KEY_MEWTWO_MEGA_X,true,150,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_MEWTWO_MEGA_Y,1064,,883,SPECIES_MEWTWO_MEGA_Y,DPE_FORM_APPEND,ミュウツー,FORM_KEY_MEWTWO_MEGA_Y,true,150,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_AMPHAROS_MEGA,1065,,884,SPECIES_AMPHAROS_MEGA,DPE_FORM_APPEND,デンリュウ,FORM_KEY_AMPHAROS_MEGA,true,181,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_STEELIX_MEGA,1066,,885,SPECIES_STEELIX_MEGA,DPE_FORM_APPEND,ハガネール,FORM_KEY_STEELIX_MEGA,true,208,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_SCIZOR_MEGA,1067,,886,SPECIES_SCIZOR_MEGA,DPE_FORM_APPEND,ハッサム,FORM_KEY_SCIZOR_MEGA,true,212,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_HERACROSS_MEGA,1068,,887,SPECIES_HERACROSS_MEGA,DPE_FORM_APPEND,ヘラクロス,FORM_KEY_HERACROSS_MEGA,true,214,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_HOUNDOOM_MEGA,1069,,888,SPECIES_HOUNDOOM_MEGA,DPE_FORM_APPEND,ヘルガー,FORM_KEY_HOUNDOOM_MEGA,true,229,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_TYRANITAR_MEGA,1070,,889,SPECIES_TYRANITAR_MEGA,DPE_FORM_APPEND,バンギラス,FORM_KEY_TYRANITAR_MEGA,true,248,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_SCEPTILE_MEGA,1071,,890,SPECIES_SCEPTILE_MEGA,DPE_FORM_APPEND,ジュカイン,FORM_KEY_SCEPTILE_MEGA,true,254,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_BLAZIKEN_MEGA,1072,,891,SPECIES_BLAZIKEN_MEGA,DPE_FORM_APPEND,バシャーモ,FORM_KEY_BLAZIKEN_MEGA,true,257,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_SWAMPERT_MEGA,1073,,892,SPECIES_SWAMPERT_MEGA,DPE_FORM_APPEND,ラグラージ,FORM_KEY_SWAMPERT_MEGA,true,260,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GARDEVOIR_MEGA,1074,,893,SPECIES_GARDEVOIR_MEGA,DPE_FORM_APPEND,サーナイト,FORM_KEY_GARDEVOIR_MEGA,true,282,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_SABLEYE_MEGA,1075,,894,SPECIES_SABLEYE_MEGA,DPE_FORM_APPEND,ヤミラミ,FORM_KEY_SABLEYE_MEGA,true,302,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_MAWILE_MEGA,1076,,895,SPECIES_MAWILE_MEGA,DPE_FORM_APPEND,クチート,FORM_KEY_MAWILE_MEGA,true,303,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_AGGRON_MEGA,1077,,896,SPECIES_AGGRON_MEGA,DPE_FORM_APPEND,ボスゴドラ,FORM_KEY_AGGRON_MEGA,true,306,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_MEDICHAM_MEGA,1078,,897,SPECIES_MEDICHAM_MEGA,DPE_FORM_APPEND,チャーレム,FORM_KEY_MEDICHAM_MEGA,true,308,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_MANECTRIC_MEGA,1079,,898,SPECIES_MANECTRIC_MEGA,DPE_FORM_APPEND,ライボルト,FORM_KEY_MANECTRIC_MEGA,true,310,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_SHARPEDO_MEGA,1080,,899,SPECIES_SHARPEDO_MEGA,DPE_FORM_APPEND,サメハダー,FORM_KEY_SHARPEDO_MEGA,true,319,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_CAMERUPT_MEGA,1081,,900,SPECIES_CAMERUPT_MEGA,DPE_FORM_APPEND,バクーダ,FORM_KEY_CAMERUPT_MEGA,true,323,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ALTARIA_MEGA,1082,,901,SPECIES_ALTARIA_MEGA,DPE_FORM_APPEND,チルタリス,FORM_KEY_ALTARIA_MEGA,true,334,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_BANETTE_MEGA,1083,,902,SPECIES_BANETTE_MEGA,DPE_FORM_APPEND,ジュペッタ,FORM_KEY_BANETTE_MEGA,true,354,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ABSOL_MEGA,1084,,903,SPECIES_ABSOL_MEGA,DPE_FORM_APPEND,アブソル,FORM_KEY_ABSOL_MEGA,true,359,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GLALIE_MEGA,1085,,904,SPECIES_GLALIE_MEGA,DPE_FORM_APPEND,オニゴーリ,FORM_KEY_GLALIE_MEGA,true,362,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_SALAMENCE_MEGA,1086,,905,SPECIES_SALAMENCE_MEGA,DPE_FORM_APPEND,ボーマンダ,FORM_KEY_SALAMENCE_MEGA,true,373,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_METAGROSS_MEGA,1087,,906,SPECIES_METAGROSS_MEGA,DPE_FORM_APPEND,メタグロス,FORM_KEY_METAGROSS_MEGA,true,376,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_LATIAS_MEGA,1088,,907,SPECIES_LATIAS_MEGA,DPE_FORM_APPEND,ラティアス,FORM_KEY_LATIAS_MEGA,true,380,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_LATIOS_MEGA,1089,,908,SPECIES_LATIOS_MEGA,DPE_FORM_APPEND,ラティオス,FORM_KEY_LATIOS_MEGA,true,381,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GROUDON_PRIMAL,1090,,909,SPECIES_GROUDON_PRIMAL,DPE_FORM_APPEND,グラードン,FORM_KEY_GROUDON_PRIMAL,true,383,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_KYOGRE_PRIMAL,1091,,910,SPECIES_KYOGRE_PRIMAL,DPE_FORM_APPEND,カイオーガ,FORM_KEY_KYOGRE_PRIMAL,true,382,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_RAYQUAZA_MEGA,1092,,911,SPECIES_RAYQUAZA_MEGA,DPE_FORM_APPEND,レックウザ,FORM_KEY_RAYQUAZA_MEGA,true,384,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_LOPUNNY_MEGA,1093,,912,SPECIES_LOPUNNY_MEGA,DPE_FORM_APPEND,ミミロップ,FORM_KEY_LOPUNNY_MEGA,true,428,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GARCHOMP_MEGA,1094,,913,SPECIES_GARCHOMP_MEGA,DPE_FORM_APPEND,ガブリアス,FORM_KEY_GARCHOMP_MEGA,true,445,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_LUCARIO_MEGA,1095,,914,SPECIES_LUCARIO_MEGA,DPE_FORM_APPEND,ルカリオ,FORM_KEY_LUCARIO_MEGA,true,448,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ABOMASNOW_MEGA,1096,,915,SPECIES_ABOMASNOW_MEGA,DPE_FORM_APPEND,ユキノオー,FORM_KEY_ABOMASNOW_MEGA,true,460,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_GALLADE_MEGA,1097,,916,SPECIES_GALLADE_MEGA,DPE_FORM_APPEND,エルレイド,FORM_KEY_GALLADE_MEGA,true,475,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_AUDINO_MEGA,1098,,917,SPECIES_AUDINO_MEGA,DPE_FORM_APPEND,タブンネ,FORM_KEY_AUDINO_MEGA,true,531,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_DIANCIE_MEGA,1099,,918,SPECIES_DIANCIE_MEGA,DPE_FORM_APPEND,ディアンシー,FORM_KEY_DIANCIE_MEGA,true,719,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_DIALGA_ORIGIN,1100,,919,SPECIES_DIALGA_ORIGIN,DPE_FORM_APPEND,ディアルガ,FORM_KEY_DIALGA_ORIGIN,true,483,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_PALKIA_ORIGIN,1101,,920,SPECIES_PALKIA_ORIGIN,DPE_FORM_APPEND,パルキア,FORM_KEY_PALKIA_ORIGIN,true,484,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_ARCHIPELAGO,1102,,921,SPECIES_VIVILLON_ARCHIPELAGO,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_ARCHIPELAGO,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_CONTINENTAL,1103,,922,SPECIES_VIVILLON_CONTINENTAL,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_CONTINENTAL,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_ELEGANT,1104,,923,SPECIES_VIVILLON_ELEGANT,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_ELEGANT,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_GARDEN,1105,,924,SPECIES_VIVILLON_GARDEN,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_GARDEN,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_HIGH_PLAINS,1106,,925,SPECIES_VIVILLON_HIGH_PLAINS,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_HIGH_PLAINS,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_ICY_SNOW,1107,,926,SPECIES_VIVILLON_ICY_SNOW,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_ICY_SNOW,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_JUNGLE,1108,,927,SPECIES_VIVILLON_JUNGLE,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_JUNGLE,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_MARINE,1109,,928,SPECIES_VIVILLON_MARINE,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_MARINE,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_MODERN,1110,,929,SPECIES_VIVILLON_MODERN,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_MODERN,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_MONSOON,1111,,930,SPECIES_VIVILLON_MONSOON,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_MONSOON,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_OCEAN,1112,,931,SPECIES_VIVILLON_OCEAN,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_OCEAN,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_POKEBALL,1113,,932,SPECIES_VIVILLON_POKEBALL,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_POKEBALL,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_POLAR,1114,,933,SPECIES_VIVILLON_POLAR,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_POLAR,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_RIVER,1115,,934,SPECIES_VIVILLON_RIVER,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_RIVER,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_SANDSTORM,1116,,935,SPECIES_VIVILLON_SANDSTORM,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_SANDSTORM,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_SAVANNA,1117,,936,SPECIES_VIVILLON_SAVANNA,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_SAVANNA,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_SUN,1118,,937,SPECIES_VIVILLON_SUN,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_SUN,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_VIVILLON_TUNDRA,1119,,938,SPECIES_VIVILLON_TUNDRA,DPE_FORM_APPEND,ビビヨン,FORM_KEY_VIVILLON_TUNDRA,true,666,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_ROWLET,1120,,939,SPECIES_ROWLET,DPE_SPECIES_APPEND,モクロー,,true,722,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DARTRIX,1121,,940,SPECIES_DARTRIX,DPE_SPECIES_APPEND,フクスロー,,true,723,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DECIDUEYE,1122,,941,SPECIES_DECIDUEYE,DPE_SPECIES_APPEND,ジュナイパー,,true,724,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LITTEN,1123,,942,SPECIES_LITTEN,DPE_SPECIES_APPEND,ニャビー,,true,725,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TORRACAT,1124,,943,SPECIES_TORRACAT,DPE_SPECIES_APPEND,ニャヒート,,true,726,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_INCINEROAR,1125,,944,SPECIES_INCINEROAR,DPE_SPECIES_APPEND,ガオガエン,,true,727,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_POPPLIO,1126,,945,SPECIES_POPPLIO,DPE_SPECIES_APPEND,アシマリ,,true,728,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BRIONNE,1127,,946,SPECIES_BRIONNE,DPE_SPECIES_APPEND,オシャマリ,,true,729,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PRIMARINA,1128,,947,SPECIES_PRIMARINA,DPE_SPECIES_APPEND,アシレーヌ,,true,730,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PIKIPEK,1129,,948,SPECIES_PIKIPEK,DPE_SPECIES_APPEND,ツツケラ,,true,731,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TRUMBEAK,1130,,949,SPECIES_TRUMBEAK,DPE_SPECIES_APPEND,ケララッパ,,true,732,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TOUCANNON,1131,,950,SPECIES_TOUCANNON,DPE_SPECIES_APPEND,ドデカバシ,,true,733,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_YUNGOOS,1132,,951,SPECIES_YUNGOOS,DPE_SPECIES_APPEND,ヤングース,,true,734,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GUMSHOOS,1133,,952,SPECIES_GUMSHOOS,DPE_SPECIES_APPEND,デカグース,,true,735,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GRUBBIN,1134,,953,SPECIES_GRUBBIN,DPE_SPECIES_APPEND,アゴジムシ,,true,736,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CHARJABUG,1135,,954,SPECIES_CHARJABUG,DPE_SPECIES_APPEND,デンヂムシ,,true,737,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_VIKAVOLT,1136,,955,SPECIES_VIKAVOLT,DPE_SPECIES_APPEND,クワガノン,,true,738,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CRABRAWLER,1137,,956,SPECIES_CRABRAWLER,DPE_SPECIES_APPEND,マケンカニ,,true,739,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CRABOMINABLE,1138,,957,SPECIES_CRABOMINABLE,DPE_SPECIES_APPEND,ケケンカニ,,true,740,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ORICORIO,1139,,958,SPECIES_ORICORIO,DPE_SPECIES_APPEND,オドリドリ,,true,741,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CUTIEFLY,1140,,959,SPECIES_CUTIEFLY,DPE_SPECIES_APPEND,アブリー,,true,742,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_RIBOMBEE,1141,,960,SPECIES_RIBOMBEE,DPE_SPECIES_APPEND,アブリボン,,true,743,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ROCKRUFF,1142,,961,SPECIES_ROCKRUFF,DPE_SPECIES_APPEND,イワンコ,,true,744,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LYCANROC,1143,,962,SPECIES_LYCANROC,DPE_SPECIES_APPEND,ルガルガン,,true,745,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_WISHIWASHI,1144,,963,SPECIES_WISHIWASHI,DPE_SPECIES_APPEND,ヨワシ,,true,746,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MAREANIE,1145,,964,SPECIES_MAREANIE,DPE_SPECIES_APPEND,ヒドイデ,,true,747,REVIEWED_DPE_APPEND,APPENDED,
