research_key,region,map_key,logical_location_key,base_table_key,species_key,evolution_chain_id,level_min,level_max,iv_floor,hidden_ability_rate,egg_move_policy,held_item_policy,shiny_policy,unlock_key,normal_preserved,shared_capture_key,status,notes
RESEARCH_KEY_KANTO_0669,KANTO,MAP_KEY_KANTO_K17,K17,TABLE_KEY_KANTO_K17,SPECIES_KEY_LITLEO,343,83,89,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0670,TOHOKU,MAP_KEY_TOHOKU_T503,T503,TABLE_KEY_TOHOKU_T503,SPECIES_KEY_LITLEO,343,5,9,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0671,KANTO,MAP_KEY_KANTO_K33,K33,TABLE_KEY_KANTO_K33,SPECIES_KEY_FLABEBE,344,82,90,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0672,TOHOKU,MAP_KEY_TOHOKU_T026,T026,TABLE_KEY_TOHOKU_T026,SPECIES_KEY_FLABEBE,344,38,48,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0673,KANTO,MAP_KEY_KANTO_VIRIDIAN_FOREST,K26,TABLE_KEY_KANTO_K26,SPECIES_KEY_SKIDDO,345,70,76,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0674,TOHOKU,MAP_KEY_TOHOKU_T517,T517,TABLE_KEY_TOHOKU_T517,SPECIES_KEY_SKIDDO,345,38,45,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0675,KANTO,MAP_KEY_KANTO_K07,K07,TABLE_KEY_KANTO_K07,SPECIES_KEY_PANCHAM,346,78,83,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_1,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0676,TOHOKU,MAP_KEY_TOHOKU_T032,T032,TABLE_KEY_TOHOKU_T032,SPECIES_KEY_PANCHAM,346,44,54,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0677,KANTO,MAP_KEY_KANTO_K16,K16,TABLE_KEY_KANTO_K16,SPECIES_KEY_FURFROU,347,81,86,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0678,TOHOKU,MAP_KEY_TOHOKU_T519,T519,TABLE_KEY_TOHOKU_T519,SPECIES_KEY_FURFROU,347,41,48,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0679,KANTO,MAP_KEY_KANTO_K05,K05,TABLE_KEY_KANTO_K05,SPECIES_KEY_ESPURR,348,74,79,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0680,TOHOKU,MAP_KEY_TOHOKU_T025,T025,TABLE_KEY_TOHOKU_T025,SPECIES_KEY_ESPURR,348,8,13,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0681,KANTO,MAP_KEY_KANTO_LEAGUE,K42,TABLE_KEY_KANTO_K42,SPECIES_KEY_HONEDGE,349,94,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_LEAGUE,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0682,TOHOKU,MAP_KEY_TOHOKU_T032,T032,TABLE_KEY_TOHOKU_T032,SPECIES_KEY_HONEDGE,349,44,54,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0683,KANTO,MAP_KEY_KANTO_K33,K33,TABLE_KEY_KANTO_K33,SPECIES_KEY_SPRITZEE,350,82,90,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0684,TOHOKU,MAP_KEY_TOHOKU_T026,T026,TABLE_KEY_TOHOKU_T026,SPECIES_KEY_SPRITZEE,350,38,48,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0685,KANTO,MAP_KEY_KANTO_K34,K34,TABLE_KEY_KANTO_K34,SPECIES_KEY_SWIRLIX,351,85,94,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_3,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0686,TOHOKU,MAP_KEY_TOHOKU_T517,T517,TABLE_KEY_TOHOKU_T517,SPECIES_KEY_SWIRLIX,351,38,45,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0687,KANTO,MAP_KEY_KANTO_K08,K08,TABLE_KEY_KANTO_K08,SPECIES_KEY_INKAY,352,79,84,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_1,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0688,TOHOKU,MAP_KEY_TOHOKU_T515,T515,TABLE_KEY_TOHOKU_T515,SPECIES_KEY_INKAY,352,33,40,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_5,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0689,KANTO,MAP_KEY_KANTO_K21,K21,TABLE_KEY_KANTO_K21,SPECIES_KEY_BINACLE,353,89,94,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_4,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0690,TOHOKU,MAP_KEY_TOHOKU_T027,T027,TABLE_KEY_TOHOKU_T027,SPECIES_KEY_BINACLE,353,20,30,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_SHIOU_BADGE_3,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0691,KANTO,MAP_KEY_KANTO_K13,K13,TABLE_KEY_KANTO_K13,SPECIES_KEY_SKRELP,354,83,88,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0692,TOHOKU,MAP_KEY_TOHOKU_T027,T027,TABLE_KEY_TOHOKU_T027,SPECIES_KEY_SKRELP,354,20,30,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_SHIOU_BADGE_3,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0693,KANTO,MAP_KEY_KANTO_K19,K19,TABLE_KEY_KANTO_K19,SPECIES_KEY_CLAUNCHER,355,87,92,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_4,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0694,TOHOKU,MAP_KEY_TOHOKU_T510,T510,TABLE_KEY_TOHOKU_T510,SPECIES_KEY_CLAUNCHER,355,24,30,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_SHIOU_BADGE_3,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0695,KANTO,MAP_KEY_KANTO_K10,K10,TABLE_KEY_KANTO_K10,SPECIES_KEY_HELIOPTILE,356,78,84,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_1,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0696,TOHOKU,MAP_KEY_TOHOKU_T029,T029,TABLE_KEY_TOHOKU_T029,SPECIES_KEY_HELIOPTILE,356,30,40,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_5,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0697,KANTO,MAP_KEY_KANTO_K45,K45,TABLE_KEY_KANTO_K45,SPECIES_KEY_TYRUNT,357,68,68,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0698,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_TYRUNT,357,20,20,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0699,KANTO,MAP_KEY_KANTO_K45,K45,TABLE_KEY_KANTO_K45,SPECIES_KEY_AMAURA,358,68,68,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0700,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_AMAURA,358,20,20,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0701,KANTO,MAP_KEY_KANTO_K09,K09,TABLE_KEY_KANTO_K09,SPECIES_KEY_HAWLUCHA,359,77,82,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0702,TOHOKU,MAP_KEY_TOHOKU_T505,T505,TABLE_KEY_TOHOKU_T505,SPECIES_KEY_HAWLUCHA,359,10,14,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_1,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0703,KANTO,MAP_KEY_KANTO_K33,K33,TABLE_KEY_KANTO_K33,SPECIES_KEY_DEDENNE,360,82,90,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0704,TOHOKU,MAP_KEY_TOHOKU_T029,T029,TABLE_KEY_TOHOKU_T029,SPECIES_KEY_DEDENNE,360,30,40,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_5,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0705,KANTO,MAP_KEY_KANTO_K27,K27,TABLE_KEY_KANTO_K27,SPECIES_KEY_CARBINK,361,73,80,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0706,TOHOKU,MAP_KEY_TOHOKU_T024,T024,TABLE_KEY_TOHOKU_T024,SPECIES_KEY_CARBINK,361,6,9,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0707,KANTO,MAP_KEY_KANTO_K43,K43,TABLE_KEY_KANTO_K43,SPECIES_KEY_GOOMY,362,95,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_6,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0708,TOHOKU,MAP_KEY_TOHOKU_T042,T042,TABLE_KEY_TOHOKU_T042,SPECIES_KEY_GOOMY,362,58,66,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_8,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0709,KANTO,MAP_KEY_KANTO_K41,K41,TABLE_KEY_KANTO_K41,SPECIES_KEY_KLEFKI,363,90,97,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_5,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0710,TOHOKU,MAP_KEY_TOHOKU_T034,T034,TABLE_KEY_TOHOKU_T034,SPECIES_KEY_KLEFKI,363,42,55,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0711,KANTO,MAP_KEY_KANTO_VIRIDIAN_FOREST,K26,TABLE_KEY_KANTO_K26,SPECIES_KEY_PHANTUMP,364,70,76,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0712,TOHOKU,MAP_KEY_TOHOKU_T025,T025,TABLE_KEY_TOHOKU_T025,SPECIES_KEY_PHANTUMP,364,8,13,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0713,KANTO,MAP_KEY_KANTO_K02,K02,TABLE_KEY_KANTO_K02,SPECIES_KEY_PUMPKABOO,365,69,73,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0714,TOHOKU,MAP_KEY_TOHOKU_T025,T025,TABLE_KEY_TOHOKU_T025,SPECIES_KEY_PUMPKABOO,365,8,13,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0715,KANTO,MAP_KEY_KANTO_K38,K38,TABLE_KEY_KANTO_K38,SPECIES_KEY_BERGMITE,366,88,96,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_4,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0716,TOHOKU,MAP_KEY_TOHOKU_T030,T030,TABLE_KEY_TOHOKU_T030,SPECIES_KEY_BERGMITE,366,30,40,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_5,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0717,KANTO,MAP_KEY_KANTO_K11,K11,TABLE_KEY_KANTO_K11,SPECIES_KEY_NOIBAT,367,76,82,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0718,TOHOKU,MAP_KEY_TOHOKU_T505,T505,TABLE_KEY_TOHOKU_T505,SPECIES_KEY_NOIBAT,367,10,14,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_1,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0719,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_XERNEAS,368,68,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0716,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0720,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_XERNEAS,368,75,75,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0716,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0721,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_YVELTAL,369,75,75,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0717,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0722,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_YVELTAL,369,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0717,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0723,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_ZYGARDE,370,68,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0718,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0724,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ZYGARDE,370,75,75,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0718,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0725,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_DIANCIE,371,68,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0719,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0726,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_DIANCIE,371,80,80,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0719,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0727,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_HOOPA,372,80,80,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0720,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0728,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_HOOPA,372,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0720,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
