species_key,canonical_id,display_name,target_status,completion_weight,current_audit_class,proof_strength,current_method,current_runtime_status,current_physical_status,current_evidence,designed_primary_route_key,designed_method,designed_runtime_status,designed_physical_status,designed_evidence,remaining_exact_rom_gate
SPECIES_KEY_GLAMEOW,717,ニャルマー,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/16:K05:FISHING:Lv74-79; ROM_WILD:96/16:K05:LAND:Lv74-79; ROM_WILD:97/30:K05:FISHING:Lv74-79; ROM_WILD:97/30:K05:LAND:Lv74-79; ROM_WILD:97/31:K05:FISHING:Lv74-79; ROM_WILD:97/31:K05:LAND:Lv74-79; TOHOKU_ECOLOGY:T503:草むらオーバーレイ:Lv5-9,ROUTE_0717_GLAMEOW,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T503:草むらオーバーレイ:Lv5-9,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_PURUGLY,718,ブニャット,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 717 (ニャルマー); evolution table root 0x09F79290,ROUTE_0718_PURUGLY,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 717; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_CHINGLING,719,リーシャン,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/10:K41:FISHING:Lv90-97; ROM_WILD:96/10:K41:LAND:Lv90-97; ROM_WILD:96/10:K41:ROCK:Lv90-97; ROM_WILD:96/10:K41:WATER:Lv90-97; ROM_WILD:96/11:K41:FISHING:Lv90-97; ROM_WILD:96/11:K41:LAND:Lv90-97; ROM_WILD:96/11:K41:ROCK:Lv90-97; ROM_WILD:96/11:K41:WATER:Lv90-97; ROM_WILD:97/47:K41:FISHING:Lv90-97; ROM_WILD:97/47:K41:LAND:Lv90-97; ROM_WILD:97/47:K41:ROCK:Lv90-97; ROM_WILD:97/47:K41:WATER:Lv90-97; ROM_WILD:97/48:K41:FISHING:Lv90-97; ROM_WILD:97/48:K41:LAND:Lv90-97; ROM_WILD:97/48:K41:ROCK:Lv90-97; ROM_WILD:97/48:K41:WATER:Lv90-97; ROM_WILD:97/49:K41:FISHING:Lv90-97; ROM_WILD:97/49:K41:LAND:Lv90-97; ROM_WILD:97/49:K41:ROCK:Lv90-97; ROM_WILD:97/49:K41:WATER:Lv90-97; ROM_WILD:97/50:K41:FISHING:Lv90-97; ROM_WILD:97/50:K41:LAND:Lv90-97; ROM_WILD:97/50:K41:ROCK:Lv90-97; ROM_WILD:97/50:K41:WATER:Lv90-97; ROM_WILD:97/51:K41:FISHING:Lv90-97; ROM_WILD:97/51:K41:LAND:Lv90-97; ROM_WILD:97/51:K41:ROCK:Lv90-97; ROM_WILD:97/51:K41:WATER:Lv90-97; ROM_WILD:97/52:K41:FISHING:Lv90-97; ROM_WILD:97/52:K41:LAND:Lv90-97; ROM_WILD:97/52:K41:ROCK:Lv90-97; ROM_WILD:97/52:K41:WATER:Lv90-97; ROM_WILD:97/53:K41:FISHING:Lv90-97; ROM_WILD:97/53:K41:LAND:Lv90-97; ROM_WILD:97/53:K41:ROCK:Lv90-97; ROM_WILD:97/53:K41:WATER:Lv90-97; ROM_WILD:97/54:K41:FISHING:Lv90-97; ROM_WILD:97/54:K41:LAND:Lv90-97; ROM_WILD:97/54:K41:ROCK:Lv90-97; ROM_WILD:97/54:K41:WATER:Lv90-97; ROM_WILD:97/55:K41:FISHING:Lv90-97; ROM_WILD:97/55:K41:LAND:Lv90-97; ROM_WILD:97/55:K41:ROCK:Lv90-97; ROM_WILD:97/55:K41:WATER:Lv90-97; ROM_WILD:97/56:K41:FISHING:Lv90-97; ROM_WILD:97/56:K41:LAND:Lv90-97; ROM_WILD:97/56:K41:ROCK:Lv90-97; ROM_WILD:97/56:K41:WATER:Lv90-97; ROM_WILD:97/57:K41:FISHING:Lv90-97; ROM_WILD:97/57:K41:LAND:Lv90-97; ROM_WILD:97/57:K41:ROCK:Lv90-97; ROM_WILD:97/57:K41:WATER:Lv90-97; ROM_WILD:97/58:K41:FISHING:Lv90-97; ROM_WILD:97/58:K41:LAND:Lv90-97; ROM_WILD:97/58:K41:ROCK:Lv90-97; ROM_WILD:97/58:K41:WATER:Lv90-97; TOHOKU_ECOLOGY:T034:DexNav隠し枠／低確率タマゴ+屋内異常遭遇／DexNav:Lv42-55,ROUTE_0719_CHINGLING,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T034:DexNav隠し枠／低確率タマゴ+屋内異常遭遇／DexNav:Lv42-55,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_STUNKY,720,スカンプー,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/42:K32:FISHING:Lv83-91; ROM_WILD:97/42:K32:LAND:Lv83-91; ROM_WILD:97/42:K32:WATER:Lv83-91; ROM_WILD:97/43:K32:FISHING:Lv83-91; ROM_WILD:97/43:K32:LAND:Lv83-91; ROM_WILD:97/43:K32:WATER:Lv83-91; ROM_WILD:97/44:K32:FISHING:Lv83-91; ROM_WILD:97/44:K32:LAND:Lv83-91; ROM_WILD:97/44:K32:WATER:Lv83-91; ROM_WILD:97/45:K32:FISHING:Lv83-91; ROM_WILD:97/45:K32:LAND:Lv83-91; ROM_WILD:97/45:K32:WATER:Lv83-91; ROM_WILD:97/46:K32:FISHING:Lv83-91; ROM_WILD:97/46:K32:LAND:Lv83-91; ROM_WILD:97/46:K32:WATER:Lv83-91; TOHOKU_ECOLOGY:T035:夜間オーバーレイ:Lv44-57,ROUTE_0720_STUNKY,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T035:夜間オーバーレイ:Lv44-57,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_SKUNTANK,721,スカタンク,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 720 (スカンプー); evolution table root 0x09F79290,ROUTE_0721_SKUNTANK,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 720; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_BRONZOR,722,ドーミラー,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/1:K27:FISHING:Lv73-80; ROM_WILD:97/1:K27:LAND:Lv73-80; ROM_WILD:97/2:K27:FISHING:Lv73-80; ROM_WILD:97/2:K27:LAND:Lv73-80; ROM_WILD:97/3:K27:FISHING:Lv73-80; ROM_WILD:97/3:K27:LAND:Lv73-80; TOHOKU_ECOLOGY:T034:DexNav隠し枠／低確率タマゴ+屋内異常遭遇／DexNav:Lv42-55,ROUTE_0722_BRONZOR,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T034:DexNav隠し枠／低確率タマゴ+屋内異常遭遇／DexNav:Lv42-55,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_BRONZONG,723,ドータクン,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 722 (ドーミラー); evolution table root 0x09F79290,ROUTE_0723_BRONZONG,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 722; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_BONSLY,724,ウソハチ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/81:K30:FISHING:Lv80-87; ROM_WILD:97/81:K30:LAND:Lv80-87; ROM_WILD:97/82:K30:FISHING:Lv80-87; ROM_WILD:97/82:K30:LAND:Lv80-87; TOHOKU_ECOLOGY:T028:DexNav隠し枠／低確率タマゴ:Lv30-40,ROUTE_0724_BONSLY,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T028:DexNav隠し枠／低確率タマゴ:Lv30-40,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_MIME_JR,725,マネネ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/10:K41:FISHING:Lv90-97; ROM_WILD:96/10:K41:LAND:Lv90-97; ROM_WILD:96/10:K41:ROCK:Lv90-97; ROM_WILD:96/10:K41:WATER:Lv90-97; ROM_WILD:96/11:K41:FISHING:Lv90-97; ROM_WILD:96/11:K41:LAND:Lv90-97; ROM_WILD:96/11:K41:ROCK:Lv90-97; ROM_WILD:96/11:K41:WATER:Lv90-97; ROM_WILD:97/47:K41:FISHING:Lv90-97; ROM_WILD:97/47:K41:LAND:Lv90-97; ROM_WILD:97/47:K41:ROCK:Lv90-97; ROM_WILD:97/47:K41:WATER:Lv90-97; ROM_WILD:97/48:K41:FISHING:Lv90-97; ROM_WILD:97/48:K41:LAND:Lv90-97; ROM_WILD:97/48:K41:ROCK:Lv90-97; ROM_WILD:97/48:K41:WATER:Lv90-97; ROM_WILD:97/49:K41:FISHING:Lv90-97; ROM_WILD:97/49:K41:LAND:Lv90-97; ROM_WILD:97/49:K41:ROCK:Lv90-97; ROM_WILD:97/49:K41:WATER:Lv90-97; ROM_WILD:97/50:K41:FISHING:Lv90-97; ROM_WILD:97/50:K41:LAND:Lv90-97; ROM_WILD:97/50:K41:ROCK:Lv90-97; ROM_WILD:97/50:K41:WATER:Lv90-97; ROM_WILD:97/51:K41:FISHING:Lv90-97; ROM_WILD:97/51:K41:LAND:Lv90-97; ROM_WILD:97/51:K41:ROCK:Lv90-97; ROM_WILD:97/51:K41:WATER:Lv90-97; ROM_WILD:97/52:K41:FISHING:Lv90-97; ROM_WILD:97/52:K41:LAND:Lv90-97; ROM_WILD:97/52:K41:ROCK:Lv90-97; ROM_WILD:97/52:K41:WATER:Lv90-97; ROM_WILD:97/53:K41:FISHING:Lv90-97; ROM_WILD:97/53:K41:LAND:Lv90-97; ROM_WILD:97/53:K41:ROCK:Lv90-97; ROM_WILD:97/53:K41:WATER:Lv90-97; ROM_WILD:97/54:K41:FISHING:Lv90-97; ROM_WILD:97/54:K41:LAND:Lv90-97; ROM_WILD:97/54:K41:ROCK:Lv90-97; ROM_WILD:97/54:K41:WATER:Lv90-97; ROM_WILD:97/55:K41:FISHING:Lv90-97; ROM_WILD:97/55:K41:LAND:Lv90-97; ROM_WILD:97/55:K41:ROCK:Lv90-97; ROM_WILD:97/55:K41:WATER:Lv90-97; ROM_WILD:97/56:K41:FISHING:Lv90-97; ROM_WILD:97/56:K41:LAND:Lv90-97; ROM_WILD:97/56:K41:ROCK:Lv90-97; ROM_WILD:97/56:K41:WATER:Lv90-97; ROM_WILD:97/57:K41:FISHING:Lv90-97; ROM_WILD:97/57:K41:LAND:Lv90-97; ROM_WILD:97/57:K41:ROCK:Lv90-97; ROM_WILD:97/57:K41:WATER:Lv90-97; ROM_WILD:97/58:K41:FISHING:Lv90-97; ROM_WILD:97/58:K41:LAND:Lv90-97; ROM_WILD:97/58:K41:ROCK:Lv90-97; ROM_WILD:97/58:K41:WATER:Lv90-97; TOHOKU_ECOLOGY:T513:DexNav隠し枠／低確率タマゴ:Lv28-35,ROUTE_0725_MIME_JR,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T513:DexNav隠し枠／低確率タマゴ:Lv28-35,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_SPIRITOMB,726,ミカルゲ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/19:K08:FISHING:Lv79-84; ROM_WILD:96/19:K08:LAND:Lv79-84; ROM_WILD:96/19:K08:ROCK:Lv79-84; ROM_WILD:96/19:K08:WATER:Lv79-84; ROM_WILD:97/34:K08:FISHING:Lv79-84; ROM_WILD:97/34:K08:LAND:Lv79-84; ROM_WILD:97/34:K08:ROCK:Lv79-84; ROM_WILD:97/34:K08:WATER:Lv79-84; ROM_WILD:97/35:K08:FISHING:Lv79-84; ROM_WILD:97/35:K08:LAND:Lv79-84; ROM_WILD:97/35:K08:ROCK:Lv79-84; ROM_WILD:97/35:K08:WATER:Lv79-84; TOHOKU_ECOLOGY:T033:夜間オーバーレイ:Lv43-55,ROUTE_0726_SPIRITOMB,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T033:夜間オーバーレイ:Lv43-55,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_MUNCHLAX,727,ゴンベ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/23:K12:FISHING:Lv82-87; ROM_WILD:96/23:K12:LAND:Lv82-87; ROM_WILD:96/23:K12:ROCK:Lv82-87; ROM_WILD:96/23:K12:WATER:Lv82-87; TOHOKU_ECOLOGY:T506:DexNav隠し枠／低確率タマゴ:Lv12-17,ROUTE_0727_MUNCHLAX,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T506:DexNav隠し枠／低確率タマゴ:Lv12-17,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_HIPPOPOTAS,728,ヒポポタス,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/81:K30:FISHING:Lv80-87; ROM_WILD:97/81:K30:LAND:Lv80-87; ROM_WILD:97/82:K30:FISHING:Lv80-87; ROM_WILD:97/82:K30:LAND:Lv80-87; TOHOKU_ECOLOGY:T031:いわくだき／DexNav:Lv36-46,ROUTE_0728_HIPPOPOTAS,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T031:いわくだき／DexNav:Lv36-46,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_HIPPOWDON,729,カバルドン,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 728 (ヒポポタス); evolution table root 0x09F79290,ROUTE_0729_HIPPOWDON,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 728; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_CROAGUNK,730,グレッグル,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/17:K06:FISHING:Lv75-80; ROM_WILD:96/17:K06:LAND:Lv75-80; ROM_WILD:96/17:K06:ROCK:Lv75-80; ROM_WILD:96/17:K06:WATER:Lv75-80; ROM_WILD:97/32:K06:FISHING:Lv75-80; ROM_WILD:97/32:K06:LAND:Lv75-80; ROM_WILD:97/32:K06:ROCK:Lv75-80; ROM_WILD:97/32:K06:WATER:Lv75-80; TOHOKU_ECOLOGY:T518:草むらオーバーレイ:Lv40-47,ROUTE_0730_CROAGUNK,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T518:草むらオーバーレイ:Lv40-47,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_TOXICROAK,731,ドクロッグ,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 730 (グレッグル); evolution table root 0x09F79290,ROUTE_0731_TOXICROAK,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 730; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_FINNEON,732,ケイコウオ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/24:K13:FISHING:Lv83-88; ROM_WILD:96/24:K13:LAND:Lv83-88; ROM_WILD:96/24:K13:ROCK:Lv83-88; ROM_WILD:96/24:K13:WATER:Lv83-88; TOHOKU_ECOLOGY:T512:釣りオーバーレイ:Lv27-33,ROUTE_0732_FINNEON,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T512:釣りオーバーレイ:Lv27-33,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_LUMINEON,733,ネオラント,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 732 (ケイコウオ); evolution table root 0x09F79290,ROUTE_0733_LUMINEON,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 732; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_MANTYKE,734,タマンタ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/22:K11:FISHING:Lv76-82; ROM_WILD:96/22:K11:LAND:Lv76-82; ROM_WILD:96/22:K11:ROCK:Lv76-82; ROM_WILD:96/22:K11:WATER:Lv76-82; TOHOKU_ECOLOGY:T508:DexNav隠し枠／低確率タマゴ:Lv19-25,ROUTE_0734_MANTYKE,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T508:DexNav隠し枠／低確率タマゴ:Lv19-25,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_TANGROWTH,735,モジャンボ,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 475 (モンジャラ); evolution table root 0x09F79290,ROUTE_0735_TANGROWTH,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 475; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_YANMEGA,736,メガヤンマ,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 527 (ヤンヤンマ); evolution table root 0x09F79290,ROUTE_0736_YANMEGA,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 527; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_LEAFEON,737,リーフィア,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 483 (イーブイ); evolution table root 0x09F79290,ROUTE_0737_LEAFEON,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 483; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_GLACEON,738,グレイシア,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 483 (イーブイ); evolution table root 0x09F79290,ROUTE_0738_GLACEON,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 483; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
