event_key,state_key,entry_condition,actions,next_on_success,next_on_defeat,next_on_escape,next_on_cancel,next_on_party_full,next_on_box_full,persisted_writes,rollback_actions
EVENT_SPECIAL_NATIONAL_1008,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1008,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1008,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1009,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1009,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1009,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1009,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1009,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1009,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1009,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1009,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1009,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1010,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1010,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1010,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1010,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1010,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1010,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1010,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1010,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1010,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1014,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1014,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1014,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1014,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1014,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1014,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1014,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1014,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1014,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1015,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1015,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1015,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1015,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1015,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1015,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1015,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1015,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1015,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1016,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1016,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1016,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1016,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1016,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1016,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1016,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1016,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1016,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1017,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1017,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1017,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1017,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1017,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1017,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1017,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1017,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1017,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1020,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1020,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1020,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1020,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1020,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1020,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1020,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1020,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1020,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1021,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1021,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1021,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1021,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1021,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1021,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1021,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1021,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1021,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1022,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1022,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1022,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1022,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1022,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1022,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1022,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1022,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1022,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1023,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1023,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1023,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1023,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1023,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1023,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1023,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1023,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1023,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1024,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1024,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1024,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1024,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1024,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1024,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1024,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1024,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1024,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1025,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_1025,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_1025,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_1025,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1025,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1025,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_1025,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1025,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_1025,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_STARTER_LAB_NATIONAL_0152,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_STARTER_LAB_NATIONAL_0152,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_STARTER_LAB_NATIONAL_0152,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_STARTER_LAB_NATIONAL_0152,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_STARTER_LAB_NATIONAL_0152,EXECUTE,pending valid,run EGG adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_STARTER_LAB_NATIONAL_0152,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_STARTER_LAB_NATIONAL_0152,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_STARTER_LAB_NATIONAL_0152,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_STARTER_LAB_NATIONAL_0152,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_STARTER_LAB_NATIONAL_0155,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
