collection_key,species_key,canonical_id,display_name,target_status,primary_route_key,fallback_route_key,region,logical_location_key,physical_map_key,group_id,map_id,host_kind,host_key,host_local_id_or_bg_index,x,y,elevation,method,method_detail,prerequisite_species_key,unlock_key,level_or_egg,repeatability,missable_policy,defeat_policy,party_full_policy,box_full_policy,rtc_fallback,shared_capture_key,runtime_status,physical_status,evidence,implementation_priority,notes
COLLECTION_NATIONAL_0660,SPECIES_KEY_DIGGERSBY,949,ホルード,REQUIRED_BASE,ROUTE_0949_DIGGERSBY,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_BUNNELBY,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 948; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0661,SPECIES_KEY_FLETCHLING,950,ヤヤコマ,REQUIRED_BASE,ROUTE_0950_FLETCHLING,FALLBACK_DIRECT_0950,TOHOKU,T501,VEGA_PHYSICAL_03_019,3,19,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.2-5,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T501:草むらオーバーレイ:Lv2-5,P2,other verified sources: ROM_WILD:96/12:K01:FISHING:Lv68-72; ROM_WILD:96/12:K01:LAND:Lv68-72; ROM_WILD:96/12:K01:ROCK:Lv68-72; ROM_WILD:96/12:K01:WATER:Lv68-72
COLLECTION_NATIONAL_0662,SPECIES_KEY_FLETCHINDER,951,ヒノヤコマ,REQUIRED_BASE,ROUTE_0951_FLETCHINDER,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.17以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FLETCHLING,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.17以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 950; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0663,SPECIES_KEY_TALONFLAME,952,ファイアロー,REQUIRED_BASE,ROUTE_0952_TALONFLAME,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FLETCHINDER,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 951; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0664,SPECIES_KEY_SCATTERBUG,953,コフキムシ,REQUIRED_BASE,ROUTE_0953_SCATTERBUG,FALLBACK_DIRECT_0953,TOHOKU,T505,VEGA_PHYSICAL_03_032,3,32,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.10-14,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T505:草むらオーバーレイ:Lv10-14,P2,other verified sources: ROM_WILD:96/36:K24:FISHING:Lv74-79; ROM_WILD:96/36:K24:LAND:Lv74-79
COLLECTION_NATIONAL_0665,SPECIES_KEY_SPEWPA,954,コフーライ,REQUIRED_BASE,ROUTE_0954_SPEWPA,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.9以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_SCATTERBUG,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.9以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 953; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0666,SPECIES_KEY_VIVILLON,955,ビビヨン,REQUIRED_BASE,ROUTE_0955_VIVILLON,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.12以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_SPEWPA,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.12以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 954; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0667,SPECIES_KEY_LITLEO,956,シシコ,REQUIRED_BASE,ROUTE_0956_LITLEO,FALLBACK_DIRECT_0956,TOHOKU,T503,VEGA_PHYSICAL_03_023,3,23,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.5-9,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T503:草むらオーバーレイ:Lv5-9,P2,other verified sources: ROM_WILD:96/28:K17:FISHING:Lv83-89; ROM_WILD:96/28:K17:LAND:Lv83-89; ROM_WILD:96/28:K17:ROCK:Lv83-89; ROM_WILD:96/28:K17:WATER:Lv83-89
COLLECTION_NATIONAL_0668,SPECIES_KEY_PYROAR,957,カエンジシ,REQUIRED_BASE,ROUTE_0957_PYROAR,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_LITLEO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 956; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0669,SPECIES_KEY_FLABEBE,958,フラベベ,REQUIRED_BASE,ROUTE_0958_FLABEBE,FALLBACK_DIRECT_0958,TOHOKU,T026,VEGA_PHYSICAL_01_009,1,9,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.38-48,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T026:草むらオーバーレイ:Lv38-48,P2,other verified sources: ROM_WILD:96/6:K33:FISHING:Lv82-90; ROM_WILD:96/6:K33:LAND:Lv82-90
COLLECTION_NATIONAL_0670,SPECIES_KEY_FLOETTE,959,フラエッテ,REQUIRED_BASE,ROUTE_0959_FLOETTE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.19以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FLABEBE,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.19以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 958; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0671,SPECIES_KEY_FLORGES,960,フラージェス,REQUIRED_BASE,ROUTE_0960_FLORGES,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,道具使用＋ひかりのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FLOETTE,UNLOCK_EVOLUTION_GLOBAL,道具使用＋ひかりのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 959; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0672,SPECIES_KEY_SKIDDO,961,メェークル,REQUIRED_BASE,ROUTE_0961_SKIDDO,FALLBACK_DIRECT_0961,TOHOKU,T517,VEGA_PHYSICAL_02_027,2,27,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.38-45,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T517:草むらオーバーレイ:Lv38-45,P2,other verified sources: ROM_WILD:96/1:K26:FISHING:Lv70-76; ROM_WILD:96/1:K26:LAND:Lv70-76; ROM_WILD:97/0:K26:FISHING:Lv70-76; ROM_WILD:97/0:K26:LAND:Lv70-76
COLLECTION_NATIONAL_0673,SPECIES_KEY_GOGOAT,962,ゴーゴート,REQUIRED_BASE,ROUTE_0962_GOGOAT,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.32以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_SKIDDO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.32以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 961; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0674,SPECIES_KEY_PANCHAM,963,ヤンチャム,REQUIRED_BASE,ROUTE_0963_PANCHAM,FALLBACK_DIRECT_0963,TOHOKU,T032,VEGA_PHYSICAL_03_064,3,64,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,夜間オーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.44-54,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T032:夜間オーバーレイ:Lv44-54,P2,other verified sources: ROM_WILD:96/18:K07:FISHING:Lv78-83; ROM_WILD:96/18:K07:LAND:Lv78-83; ROM_WILD:96/18:K07:ROCK:Lv78-83; ROM_WILD:96/18:K07:WATER:Lv78-83; ROM_WILD:97/33:K07:FISHING:Lv78-83; ROM_WILD:97/33:K07:LAND:Lv78-83; ROM_WILD:97/33:K07:ROCK:Lv78-83; ROM_WILD:97/33:K07:WATER:Lv78-83
COLLECTION_NATIONAL_0675,SPECIES_KEY_PANGORO,964,ゴロンダ,REQUIRED_BASE,ROUTE_0964_PANGORO,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.32以上＋手持ちにあくタイプ（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_PANCHAM,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.32以上＋手持ちにあくタイプ（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 963; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0676,SPECIES_KEY_FURFROU,965,トリミアン,REQUIRED_BASE,ROUTE_0965_FURFROU,FALLBACK_DIRECT_0965,TOHOKU,T519,VEGA_PHYSICAL_02_032,2,32,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.41-48,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T519:草むらオーバーレイ:Lv41-48,P2,other verified sources: ROM_WILD:96/27:K16:FISHING:Lv81-86; ROM_WILD:96/27:K16:LAND:Lv81-86; ROM_WILD:96/27:K16:ROCK:Lv81-86
COLLECTION_NATIONAL_0677,SPECIES_KEY_ESPURR,966,ニャスパー,REQUIRED_BASE,ROUTE_0966_ESPURR,FALLBACK_DIRECT_0966,TOHOKU,T025,VEGA_PHYSICAL_01_007,1,7,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,洞窟・屋内オーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.8-13,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T025:洞窟・屋内オーバーレイ:Lv8-13,P2,other verified sources: ROM_WILD:96/16:K05:FISHING:Lv74-79; ROM_WILD:96/16:K05:LAND:Lv74-79; ROM_WILD:97/30:K05:FISHING:Lv74-79; ROM_WILD:97/30:K05:LAND:Lv74-79; ROM_WILD:97/31:K05:FISHING:Lv74-79; ROM_WILD:97/31:K05:LAND:Lv74-79
COLLECTION_NATIONAL_0678,SPECIES_KEY_MEOWSTIC,967,ニャオニクス,REQUIRED_BASE,ROUTE_0967_MEOWSTIC,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_ESPURR,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 966; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0679,SPECIES_KEY_HONEDGE,968,ヒトツキ,REQUIRED_BASE,ROUTE_0968_HONEDGE,FALLBACK_DIRECT_0968,TOHOKU,T032,VEGA_PHYSICAL_03_064,3,64,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,夜間オーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.44-54,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T032:夜間オーバーレイ:Lv44-54,P2,other verified sources: ROM_WILD:96/9:K42:FISHING:Lv94-100; ROM_WILD:96/9:K42:LAND:Lv94-100; ROM_WILD:97/39:K42:FISHING:Lv94-100; ROM_WILD:97/39:K42:LAND:Lv94-100; ROM_WILD:97/40:K42:FISHING:Lv94-100; ROM_WILD:97/40:K42:LAND:Lv94-100; ROM_WILD:97/41:K42:FISHING:Lv94-100; ROM_WILD:97/41:K42:LAND:Lv94-100; ROM_WILD:97/75:K42:FISHING:Lv94-100; ROM_WILD:97/75:K42:LAND:Lv94-100; ROM_WILD:97/76:K42:FISHING:Lv94-100; ROM_WILD:97/76:K42:LAND:Lv94-100; ROM_WILD:97/77:K42:FISHING:Lv94-100; ROM_WILD:97/77:K42:LAND:Lv94-100; ROM_WILD:97/78:K42:FISHING:Lv94-100; ROM_WILD:97/78:K42:LAND:Lv94-100; ROM_WILD:97/79:K42:FISHING:Lv94-100; ROM_WILD:97/79:K42:LAND:Lv94-100; ROM_WILD:97/80:K42:FISHING:Lv94-100; ROM_WILD:97/80:K42:LAND:Lv94-100
COLLECTION_NATIONAL_0680,SPECIES_KEY_DOUBLADE,969,ニダンギル,REQUIRED_BASE,ROUTE_0969_DOUBLADE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_HONEDGE,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 968; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0681,SPECIES_KEY_AEGISLASH,970,ギルガルド,REQUIRED_BASE,ROUTE_0970_AEGISLASH,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,道具使用＋やみのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_DOUBLADE,UNLOCK_EVOLUTION_GLOBAL,道具使用＋やみのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 969; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0682,SPECIES_KEY_SPRITZEE,971,シュシュプ,REQUIRED_BASE,ROUTE_0971_SPRITZEE,FALLBACK_DIRECT_0971,TOHOKU,T026,VEGA_PHYSICAL_01_009,1,9,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.38-48,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T026:草むらオーバーレイ:Lv38-48,P2,other verified sources: ROM_WILD:96/6:K33:FISHING:Lv82-90; ROM_WILD:96/6:K33:LAND:Lv82-90
COLLECTION_NATIONAL_0683,SPECIES_KEY_AROMATISSE,972,フレフワン,REQUIRED_BASE,ROUTE_0972_AROMATISSE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,においぶくろを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,SPECIES_KEY_SPRITZEE,UNLOCK_EVOLUTION_GLOBAL,においぶくろを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 971; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0684,SPECIES_KEY_SWIRLIX,973,ペロッパフ,REQUIRED_BASE,ROUTE_0973_SWIRLIX,FALLBACK_DIRECT_0973,TOHOKU,T517,VEGA_PHYSICAL_02_027,2,27,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,大量発生,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.38-45,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T517:大量発生:Lv38-45,P2,other verified sources: ROM_WILD:96/7:K34:FISHING:Lv85-94; ROM_WILD:96/7:K34:LAND:Lv85-94; ROM_WILD:96/7:K34:ROCK:Lv85-94; ROM_WILD:96/7:K34:WATER:Lv85-94; ROM_WILD:97/63:K34:FISHING:Lv85-94; ROM_WILD:97/63:K34:LAND:Lv85-94; ROM_WILD:97/63:K34:ROCK:Lv85-94; ROM_WILD:97/63:K34:WATER:Lv85-94; ROM_WILD:97/67:K34:FISHING:Lv85-94; ROM_WILD:97/67:K34:LAND:Lv85-94; ROM_WILD:97/67:K34:ROCK:Lv85-94; ROM_WILD:97/67:K34:WATER:Lv85-94; ROM_WILD:97/71:K34:FISHING:Lv85-94; ROM_WILD:97/71:K34:LAND:Lv85-94; ROM_WILD:97/71:K34:ROCK:Lv85-94; ROM_WILD:97/71:K34:WATER:Lv85-94
COLLECTION_NATIONAL_0685,SPECIES_KEY_SLURPUFF,974,ペロリーム,REQUIRED_BASE,ROUTE_0974_SLURPUFF,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,ホイップポップを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,SPECIES_KEY_SWIRLIX,UNLOCK_EVOLUTION_GLOBAL,ホイップポップを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 973; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
