collection_key,species_key,canonical_id,display_name,national_no,vega_internal_id,base_or_form,target_status,completion_weight,route_required,is_official,family_key,form_key,source_classification,current_audit_class,exclusion_reason,evidence,notes
COLLECTION_NATIONAL_0711,SPECIES_KEY_GOURGEIST,1000,パンプジン,711,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0365,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0712,SPECIES_KEY_BERGMITE,1001,カチコール,712,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0366,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0713,SPECIES_KEY_AVALUGG,1002,クレベース,713,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0366,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0714,SPECIES_KEY_NOIBAT,1003,オンバット,714,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0367,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0715,SPECIES_KEY_NOIVERN,1004,オンバーン,715,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0367,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0716,SPECIES_KEY_XERNEAS,1005,ゼルネアス,716,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0368,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0717,SPECIES_KEY_YVELTAL,1006,イベルタル,717,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0369,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0718,SPECIES_KEY_ZYGARDE,1007,ジガルデ,718,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0370,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0719,SPECIES_KEY_DIANCIE,1008,ディアンシー,719,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0371,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0720,SPECIES_KEY_HOOPA,1009,フーパ,720,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0372,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_CATALOG_1010,SPECIES_KEY_HOOPA_UNBOUND,1010,フーパ,720,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0372,FORM_KEY_HOOPA_UNBOUND,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_NATIONAL_0721,SPECIES_KEY_VOLCANION,1011,ボルケニオン,721,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0373,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_CATALOG_1012,SPECIES_KEY_PYROAR_FEMALE,1012,カエンジシ,668,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0343,FORM_KEY_PYROAR_FEMALE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1013,SPECIES_KEY_MEOWSTIC_FEMALE,1013,ニャオニクス,678,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0348,FORM_KEY_MEOWSTIC_FEMALE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1014,SPECIES_KEY_AEGISLASH_BLADE,1014,ギルガルド,681,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0349,FORM_KEY_AEGISLASH_BLADE,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1015,SPECIES_KEY_ARCEUS_FAIRY,1015,アルセウス,493,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0254,FORM_KEY_ARCEUS_FAIRY,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1016,SPECIES_KEY_ZYGARDE_CELL,1016,ジガルデ,718,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0370,FORM_KEY_ZYGARDE_CELL,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1017,SPECIES_KEY_ZYGARDE_CORE,1017,ジガルデ,718,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0370,FORM_KEY_ZYGARDE_CORE,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1018,SPECIES_KEY_ZYGARDE_10,1018,ジガルデ,718,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0370,FORM_KEY_ZYGARDE_10,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1019,SPECIES_KEY_ZYGARDE_COMPLETE,1019,ジガルデ,718,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0370,FORM_KEY_ZYGARDE_COMPLETE,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1020,SPECIES_KEY_ASHGRENINJA,1020,ゲッコウガ,658,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0339,FORM_KEY_ASHGRENINJA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1021,SPECIES_KEY_FLABEBE_BLUE,1021,フラベベ,669,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLABEBE_BLUE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1022,SPECIES_KEY_FLABEBE_ORANGE,1022,フラベベ,669,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLABEBE_ORANGE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1023,SPECIES_KEY_FLABEBE_YELLOW,1023,フラベベ,669,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLABEBE_YELLOW,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1024,SPECIES_KEY_FLABEBE_WHITE,1024,フラベベ,669,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLABEBE_WHITE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1025,SPECIES_KEY_FLOETTE_BLUE,1025,フラエッテ,670,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLOETTE_BLUE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1026,SPECIES_KEY_FLOETTE_ORANGE,1026,フラエッテ,670,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLOETTE_ORANGE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1027,SPECIES_KEY_FLOETTE_YELLOW,1027,フラエッテ,670,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLOETTE_YELLOW,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1028,SPECIES_KEY_FLOETTE_WHITE,1028,フラエッテ,670,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLOETTE_WHITE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1029,SPECIES_KEY_FLOETTE_ETERNAL,1029,フラエッテ,670,,FORM,UNOBTAINABLE_EVENT_FORM_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLOETTE_ETERNAL,DPE_FORM_APPEND,TARGET_EXCLUDED,通常プレイの完成条件から除外,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1030,SPECIES_KEY_FLORGES_BLUE,1030,フラージェス,671,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLORGES_BLUE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1031,SPECIES_KEY_FLORGES_ORANGE,1031,フラージェス,671,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLORGES_ORANGE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1032,SPECIES_KEY_FLORGES_YELLOW,1032,フラージェス,671,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLORGES_YELLOW,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1033,SPECIES_KEY_FLORGES_WHITE,1033,フラージェス,671,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0344,FORM_KEY_FLORGES_WHITE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1034,SPECIES_KEY_PUMPKABOO_XL,1034,バケッチャ,710,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0365,FORM_KEY_PUMPKABOO_XL,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1035,SPECIES_KEY_PUMPKABOO_L,1035,バケッチャ,710,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0365,FORM_KEY_PUMPKABOO_L,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1036,SPECIES_KEY_PUMPKABOO_M,1036,バケッチャ,710,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0365,FORM_KEY_PUMPKABOO_M,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1037,SPECIES_KEY_GOURGEIST_XL,1037,パンプジン,711,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0365,FORM_KEY_GOURGEIST_XL,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1038,SPECIES_KEY_GOURGEIST_L,1038,パンプジン,711,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0365,FORM_KEY_GOURGEIST_L,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1039,SPECIES_KEY_GOURGEIST_M,1039,パンプジン,711,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0365,FORM_KEY_GOURGEIST_M,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1040,SPECIES_KEY_FURFROU_HEART,1040,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_HEART,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1041,SPECIES_KEY_FURFROU_DIAMOND,1041,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_DIAMOND,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1042,SPECIES_KEY_FURFROU_STAR,1042,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_STAR,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1043,SPECIES_KEY_FURFROU_PHAROAH,1043,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_PHAROAH,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1044,SPECIES_KEY_FURFROU_KABUKI,1044,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_KABUKI,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1045,SPECIES_KEY_FURFROU_LA_REINE,1045,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_LA_REINE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1046,SPECIES_KEY_FURFROU_MATRON,1046,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_MATRON,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1047,SPECIES_KEY_FURFROU_DANDY,1047,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_DANDY,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1048,SPECIES_KEY_FURFROU_DEBUTANTE,1048,トリミアン,676,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0347,FORM_KEY_FURFROU_DEBUTANTE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1049,SPECIES_KEY_VIVILLON_FANCY,1049,ビビヨン,666,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0342,FORM_KEY_VIVILLON_FANCY,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1050,SPECIES_KEY_VENUSAUR_MEGA,1050,フシギバナ,3,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0001,FORM_KEY_VENUSAUR_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1051,SPECIES_KEY_CHARIZARD_MEGA_X,1051,リザードン,6,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0002,FORM_KEY_CHARIZARD_MEGA_X,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1052,SPECIES_KEY_CHARIZARD_MEGA_Y,1052,リザードン,6,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0002,FORM_KEY_CHARIZARD_MEGA_Y,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1053,SPECIES_KEY_BLASTOISE_MEGA,1053,カメックス,9,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0003,FORM_KEY_BLASTOISE_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1054,SPECIES_KEY_BEEDRILL_MEGA,1054,スピアー,15,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0005,FORM_KEY_BEEDRILL_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1055,SPECIES_KEY_PIDGEOT_MEGA,1055,ピジョット,18,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0006,FORM_KEY_PIDGEOT_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1056,SPECIES_KEY_ALAKAZAM_MEGA,1056,フーディン,65,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0027,FORM_KEY_ALAKAZAM_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1057,SPECIES_KEY_SLOWBRO_MEGA,1057,ヤドラン,80,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0033,FORM_KEY_SLOWBRO_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1058,SPECIES_KEY_GENGAR_MEGA,1058,ゲンガー,94,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0040,FORM_KEY_GENGAR_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1059,SPECIES_KEY_KANGASKHAN_MEGA,1059,ガルーラ,115,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0053,FORM_KEY_KANGASKHAN_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1060,SPECIES_KEY_PINSIR_MEGA,1060,カイロス,127,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0062,FORM_KEY_PINSIR_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1061,SPECIES_KEY_GYARADOS_MEGA,1061,ギャラドス,130,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0064,FORM_KEY_GYARADOS_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1062,SPECIES_KEY_AERODACTYL_MEGA,1062,プテラ,142,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0071,FORM_KEY_AERODACTYL_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1063,SPECIES_KEY_MEWTWO_MEGA_X,1063,ミュウツー,150,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0077,FORM_KEY_MEWTWO_MEGA_X,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1064,SPECIES_KEY_MEWTWO_MEGA_Y,1064,ミュウツー,150,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0077,FORM_KEY_MEWTWO_MEGA_Y,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1065,SPECIES_KEY_AMPHAROS_MEGA,1065,デンリュウ,181,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0089,FORM_KEY_AMPHAROS_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1066,SPECIES_KEY_STEELIX_MEGA,1066,ハガネール,208,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0041,FORM_KEY_STEELIX_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1067,SPECIES_KEY_SCIZOR_MEGA,1067,ハッサム,212,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0058,FORM_KEY_SCIZOR_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1068,SPECIES_KEY_HERACROSS_MEGA,1068,ヘラクロス,214,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0108,FORM_KEY_HERACROSS_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1069,SPECIES_KEY_HOUNDOOM_MEGA,1069,ヘルガー,229,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0118,FORM_KEY_HOUNDOOM_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1070,SPECIES_KEY_TYRANITAR_MEGA,1070,バンギラス,248,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0126,FORM_KEY_TYRANITAR_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1071,SPECIES_KEY_SCEPTILE_MEGA,1071,ジュカイン,254,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0130,FORM_KEY_SCEPTILE_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1072,SPECIES_KEY_BLAZIKEN_MEGA,1072,バシャーモ,257,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0131,FORM_KEY_BLAZIKEN_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1073,SPECIES_KEY_SWAMPERT_MEGA,1073,ラグラージ,260,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0132,FORM_KEY_SWAMPERT_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1074,SPECIES_KEY_GARDEVOIR_MEGA,1074,サーナイト,282,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0140,FORM_KEY_GARDEVOIR_MEGA,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
