evolution_chain_id,root_name,family,types_in_family,family_category,vega_inclusion,primary_role,recommended_level_up_core,recommended_tm_core,recommended_tutor_core,progression_rule,overcoverage_rule,manual_review_priority
374,モクロー,モクロー → フクスロー → ジュナイパー,くさ / ひこう / ゴースト,御三家,未収録・追加対象,両刀・可変,メガドレイン / やどりぎのタネ / かぜおこし / おいかぜ / ギガドレイン / エアスラッシュ / かげぬい / タネばくだん,くさむすび / アクロバット / シャドークロー,グラススライダー / おいかぜ / ポルターガイスト,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
375,ニャビー,ニャビー → ニャヒート → ガオガエン,あく / ほのお,御三家,未収録・追加対象,両刀・可変,ひのこ / おにび / かえんほうしゃ / DDラリアット / ニトロチャージ,かえんほうしゃ / バークアウト,ねっぷう / はたきおとす,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
376,アシマリ,アシマリ → オシャマリ → アシレーヌ,みず / フェアリー,御三家,未収録・追加対象,特殊アタッカー,アクアジェット / みずのはどう / アクアブレイク / なみのり / うたかたのアリア / ハイドロポンプ / あまごい / ムーンフォース,アクアブレイク / マジカルシャイン,クイックターン / ミストバースト,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
377,ツツケラ,ツツケラ → ケララッパ → ドデカバシ,ひこう / ノーマル,通常生態,未収録・追加対象,特殊アタッカー,ずつき / アンコール / つばさでうつ / おいかぜ / のしかかり / ドリルくちばし / ばくおんぱ（音系のみ） / ぼうふう,まもる / アクロバット,てだすけ / おいかぜ,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
378,ヤングース,ヤングース → デカグース,ノーマル,通常生態,未収録・追加対象,物理アタッカー,ずつき / アンコール / すてみタックル,まもる,てだすけ,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
379,アゴジムシ,アゴジムシ → デンヂムシ → クワガノン,でんき / むし,通常生態,未収録・追加対象,特殊アタッカー,むしくい / ねばねばネット / シザークロス / むしのさざめき / かみなりパンチ / 10まんボルト / かふんだんご / かみなり,とんぼがえり / ボルトチェンジ,むしくい / エレキネット,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
380,マケンカニ,マケンカニ → ケケンカニ,かくとう / こおり,通常生態,未収録・追加対象,物理アタッカー,いわくだき / ビルドアップ / インファイト / つららおとし / ゆきげしき,ドレインパンチ / アイススピナー,コーチング / トリプルアクセル,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
381,オドリドリ,オドリドリ,ひこう / ほのお,通常生態,未収録・追加対象,特殊アタッカー,ひのこ / おにび / かぜおこし / おいかぜ,かえんほうしゃ / アクロバット,ねっぷう / おいかぜ,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
382,アブリー,アブリー → アブリボン,むし / フェアリー,通常生態,未収録・追加対象,特殊アタッカー,むしくい / むしのていこう / ほしがる / ようせいのかぜ / かふんだんご / ねばねばネット / ムーンフォース / あまえる,とんぼがえり / マジカルシャイン,むしくい / ミストバースト,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
383,イワンコ,イワンコ → ルガルガン,いわ,通常生態,未収録・追加対象,物理アタッカー,いわおとし / ステルスロック / ストーンエッジ,ステルスロック,メテオビーム,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
384,ヨワシ,ヨワシ,みず,通常生態,未収録・追加対象,特殊アタッカー,みずのはどう / あまごい,アクアブレイク,クイックターン,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
385,ヒドイデ,ヒドイデ → ドヒドイデ,どく / みず,通常生態,未収録・追加対象,補助寄り両刀,どくばり / アシッドボム / アクアジェット / みずのはどう / ヘドロばくだん / どくどく / どくびし / なみのり,ベノムショック / アクアブレイク,ダストシュート / クイックターン,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
386,ドロバンコ,ドロバンコ → バンバドロ,じめん,通常生態,未収録・追加対象,物理アタッカー,どろかけ / すなあらし / じしん,じならし,ねっさのだいち,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
387,シズクモ,シズクモ → オニシズクモ,みず / むし,通常生態,未収録・追加対象,特殊アタッカー,アクアジェット / あまごい / むしくい / ねばねばネット / ハイドロポンプ / かふんだんご,アクアブレイク / とんぼがえり,クイックターン / むしくい,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
388,カリキリ,カリキリ → ラランテス,くさ,通常生態,未収録・追加対象,物理アタッカー,メガドレイン / やどりぎのタネ / リーフブレード,くさむすび,グラススライダー,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
