scope,species_key,name,types,role,stage,tohoku_planned_level,kanto_planned_level,recommended_move1,recommended_move2,recommended_move3,recommended_move4,safety_checks
公式,740,ケケンカニ,かくとう／こおり,物理アタッカー,進化先／最終形,Lv.36～46／殿堂入り後Lv.58～72,Lv.88～93,かわらわり,アイススピナー,ビルドアップ,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,741,オドリドリ,ほのお／ひこう,特殊アタッカー,基礎形,Lv.45～52,Lv.89～94,ひのこ,かぜおこし,おにび,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,742,アブリー,むし／フェアリー,補助寄り両刀,基礎形,Lv.38～48／殿堂入り後Lv.50～65,Lv.85～94,むしくい,むしのていこう,ほしがる,ようせいのかぜ,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,743,アブリボン,むし／フェアリー,特殊アタッカー,進化先／最終形,Lv.38～48／殿堂入り後Lv.50～65,Lv.85～94,むしのさざめき,マジカルシャイン,ねばねばネット,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,744,イワンコ,いわ,物理寄り,基礎形,Lv.30～40／殿堂入り後Lv.55～70,Lv.80～87,いわおとし,ステルスロック,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,745,ルガルガン,いわ,物理アタッカー,進化先／最終形,Lv.30～40／殿堂入り後Lv.55～70,Lv.80～87,いわなだれ,ステルスロック,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,746,ヨワシ,みず,特殊アタッカー,基礎形,Lv.17～23,Lv.85～94,みずのはどう,あまごい,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,747,ヒドイデ,どく／みず,補助寄り両刀,基礎形,Lv.38～48／殿堂入り後Lv.55～70,Lv.75～80,どくばり,アシッドボム,アクアジェット,みずのはどう,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,748,ドヒドイデ,どく／みず,補助寄り両刀,進化先／最終形,Lv.38～48／殿堂入り後Lv.55～70,Lv.75～80,どくづき,ヘドロばくだん,アクアブレイク,なみのり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,749,ドロバンコ,じめん,物理寄り,基礎形,Lv.30～40／殿堂入り後Lv.55～70,Lv.85～94,どろかけ,すなあらし,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,750,バンバドロ,じめん,物理アタッカー,進化先／最終形,Lv.30～40／殿堂入り後Lv.55～70,Lv.85～94,じならし,すなあらし,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,751,シズクモ,みず／むし,物理寄り,基礎形,Lv.19～25,Lv.82～87,アクアジェット,むしくい,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,752,オニシズクモ,みず／むし,特殊アタッカー,進化先／最終形,Lv.19～25,Lv.82～87,なみのり,むしのさざめき,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,753,カリキリ,くさ,特殊寄り,基礎形,Lv.38～48／殿堂入り後Lv.50～65,Lv.85～94,メガドレイン,やどりぎのタネ,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,754,ラランテス,くさ,物理アタッカー,進化先／最終形,Lv.38～48／殿堂入り後Lv.50～65,Lv.85～94,タネばくだん,やどりぎのタネ,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,755,ネマシュ,くさ／フェアリー,特殊寄り,基礎形,Lv.38～48／殿堂入り後Lv.50～65,Lv.85～94,メガドレイン,ようせいのかぜ,やどりぎのタネ,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,756,マシェード,くさ／フェアリー,特殊アタッカー,進化先／最終形,Lv.38～48／殿堂入り後Lv.50～65,Lv.85～94,ギガドレイン,マジカルシャイン,やどりぎのタネ,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,757,ヤトウモリ,どく／ほのお,特殊寄り,基礎形,Lv.30～40／殿堂入り後Lv.55～70,Lv.91～98,アシッドボム,ひのこ,どくどく,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,758,エンニュート,どく／ほのお,物理アタッカー,進化先／最終形,Lv.30～40／殿堂入り後Lv.55～70,Lv.91～98,どくづき,ニトロチャージ,どくどく,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,759,ヌイコグマ,ノーマル／かくとう,物理寄り,基礎形,Lv.40～47,Lv.72～77,ずつき,いわくだき,アンコール,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,760,キテルグマ,ノーマル／かくとう,物理アタッカー,進化先／最終形,Lv.40～47,Lv.72～77,のしかかり,かわらわり,アンコール,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,761,アマカジ,くさ,特殊寄り,基礎形,Lv.38～45,Lv.74～79,メガドレイン,やどりぎのタネ,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,762,アママイコ,くさ,特殊寄り,中間進化,Lv.38～45,Lv.74～79,ギガドレイン,やどりぎのタネ,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,763,アマージョ,くさ,物理アタッカー,進化先／最終形,Lv.38～45,Lv.74～79,タネばくだん,やどりぎのタネ,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,764,キュワワー,フェアリー,耐久・補助,基礎形,Lv.41～48,Lv.84～89,ほしがる,ようせいのかぜ,あまえる,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,765,ヤレユータン,ノーマル／エスパー,耐久・補助,基礎形,Lv.41～48,Lv.81～86,ずつき,スピードスター,サイコカッター,ねんりき,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,766,ナゲツケサル,かくとう,物理アタッカー,基礎形,Lv.31～38,Lv.77～82,いわくだき,ビルドアップ,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,767,コソクムシ,むし／みず,物理寄り,基礎形,Lv.38～48／殿堂入り後Lv.55～70,Lv.85～94,むしくい,アクアジェット,ねばねばネット,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,768,グソクムシャ,むし／みず,物理アタッカー,進化先／最終形,Lv.38～48／殿堂入り後Lv.55～70,Lv.85～94,シザークロス,アクアブレイク,ねばねばネット,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,769,スナバァ,ゴースト／じめん,両刀・可変,基礎形,Lv.33～40,Lv.80～87,かげうち,おどろかす,どろかけ,マッドショット,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,770,シロデスナ,ゴースト／じめん,物理アタッカー,進化先／最終形,Lv.33～40,Lv.80～87,シャドークロー,じならし,おにび,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,771,ナマコブシ,みず,耐久・補助,基礎形,Lv.28～35,Lv.87～92,アクアジェット,みずのはどう,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,772,タイプ：ヌル,ノーマル,物理寄り,基礎形,イベント別,Lv.75,ずつき,アンコール,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,773,シルヴァディ,ノーマル,両刀・可変,進化先／最終形,イベント別,Lv.75,のしかかり,ハイパーボイス,アンコール,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,774,メテノ,いわ／ひこう,特殊アタッカー,基礎形,Lv.50～60／殿堂入り後Lv.65～82,Lv.73～80,げんしのちから,かぜおこし,ステルスロック,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,775,ネッコアラ,ノーマル,物理寄り,基礎形,Lv.38～48／殿堂入り後Lv.55～70,Lv.84～90,ずつき,アンコール,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,776,バクガメス,ほのお／ドラゴン,特殊アタッカー,基礎形,Lv.38～48／殿堂入り後Lv.55～70,Lv.89～94,ひのこ,りゅうのいぶき,おにび,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,777,トゲデマル,でんき／はがね,両刀・可変,基礎形,Lv.30～40／殿堂入り後Lv.55～70,Lv.82～94,スパーク,でんきショック,メタルクロー,ミラーショット,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
