form_id_source,source_scope,pokemon_id_source,species_national_no,species_name,pokemon_identifier,form_identifier,japanese_form_name,class,battle_only,mega,acquisition_policy,integration_method,storage_policy,dex_policy,verification
PokeAPI:10203,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10101,27,サンド,sandshrew-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10204,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10102,28,サンドパン,sandslash-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10205,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10103,37,ロコン,vulpix-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10206,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10104,38,キュウコン,ninetales-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10207,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10105,50,ディグダ,diglett-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10208,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10106,51,ダグトリオ,dugtrio-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10209,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10107,52,ニャース,meowth-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10210,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10108,53,ペルシアン,persian-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10211,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10109,74,イシツブテ,geodude-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10212,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10110,75,ゴローン,graveler-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10213,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10111,76,ゴローニャ,golem-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10214,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10112,88,ベトベター,grimer-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10215,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10113,89,ベトベトン,muk-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10216,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10114,103,ナッシー,exeggutor-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10217,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10115,105,ガラガラ,marowak-alola,alola,アローラのすがた,リージョンフォーム,no,no,捕獲・孵化・進化で恒常入手,対応バイオームの図鑑ナビ／NPCタマゴ。進化先は進化地点または「地方のおこう」で明示分岐。,独立内部ID（恒常個体）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10218,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10116,658,ゲッコウガ,greninja-battle-bond,battle-bond,きずなへんげ,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10219,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10117,658,ゲッコウガ,greninja-ash,ash,サトシゲッコウガ,戦闘中フォーム,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10220,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10118,718,ジガルデ,zygarde-10-power-construct,10-power-construct,１０％フォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10221,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10119,718,ジガルデ,zygarde-50-power-construct,50-power-construct,５０％フォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10222,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10120,718,ジガルデ,zygarde-complete,complete,パーフェクトフォルム,戦闘中フォーム,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
