symbol,source_kind,vega_dex_no,national_no,display_name,protected_old_id,assigned_new_id,graphics_key,cry_key,dex_seen_bit,dex_caught_bit,status,notes
NATIONAL_EXT_0501,DPE official import,,501,ミジュマル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0501_GFX,NATIONAL_EXT_0501_CRY,NATIONAL_SEEN_0501,NATIONAL_CAUGHT_0501,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0502,DPE official import,,502,フタチマル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0502_GFX,NATIONAL_EXT_0502_CRY,NATIONAL_SEEN_0502,NATIONAL_CAUGHT_0502,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0503,DPE official import,,503,ダイケンキ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0503_GFX,NATIONAL_EXT_0503_CRY,NATIONAL_SEEN_0503,NATIONAL_CAUGHT_0503,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0504,DPE official import,,504,ミネズミ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0504_GFX,NATIONAL_EXT_0504_CRY,NATIONAL_SEEN_0504,NATIONAL_CAUGHT_0504,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0505,DPE official import,,505,ミルホッグ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0505_GFX,NATIONAL_EXT_0505_CRY,NATIONAL_SEEN_0505,NATIONAL_CAUGHT_0505,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0506,DPE official import,,506,ヨーテリー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0506_GFX,NATIONAL_EXT_0506_CRY,NATIONAL_SEEN_0506,NATIONAL_CAUGHT_0506,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0507,DPE official import,,507,ハーデリア,―,リンカ／ID割当後に確定,NATIONAL_EXT_0507_GFX,NATIONAL_EXT_0507_CRY,NATIONAL_SEEN_0507,NATIONAL_CAUGHT_0507,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0508,DPE official import,,508,ムーランド,―,リンカ／ID割当後に確定,NATIONAL_EXT_0508_GFX,NATIONAL_EXT_0508_CRY,NATIONAL_SEEN_0508,NATIONAL_CAUGHT_0508,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0509,DPE official import,,509,チョロネコ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0509_GFX,NATIONAL_EXT_0509_CRY,NATIONAL_SEEN_0509,NATIONAL_CAUGHT_0509,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0510,DPE official import,,510,レパルダス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0510_GFX,NATIONAL_EXT_0510_CRY,NATIONAL_SEEN_0510,NATIONAL_CAUGHT_0510,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0511,DPE official import,,511,ヤナップ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0511_GFX,NATIONAL_EXT_0511_CRY,NATIONAL_SEEN_0511,NATIONAL_CAUGHT_0511,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0512,DPE official import,,512,ヤナッキー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0512_GFX,NATIONAL_EXT_0512_CRY,NATIONAL_SEEN_0512,NATIONAL_CAUGHT_0512,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0513,DPE official import,,513,バオップ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0513_GFX,NATIONAL_EXT_0513_CRY,NATIONAL_SEEN_0513,NATIONAL_CAUGHT_0513,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0514,DPE official import,,514,バオッキー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0514_GFX,NATIONAL_EXT_0514_CRY,NATIONAL_SEEN_0514,NATIONAL_CAUGHT_0514,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0515,DPE official import,,515,ヒヤップ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0515_GFX,NATIONAL_EXT_0515_CRY,NATIONAL_SEEN_0515,NATIONAL_CAUGHT_0515,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0516,DPE official import,,516,ヒヤッキー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0516_GFX,NATIONAL_EXT_0516_CRY,NATIONAL_SEEN_0516,NATIONAL_CAUGHT_0516,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0517,DPE official import,,517,ムンナ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0517_GFX,NATIONAL_EXT_0517_CRY,NATIONAL_SEEN_0517,NATIONAL_CAUGHT_0517,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0518,DPE official import,,518,ムシャーナ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0518_GFX,NATIONAL_EXT_0518_CRY,NATIONAL_SEEN_0518,NATIONAL_CAUGHT_0518,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0519,DPE official import,,519,マメパト,―,リンカ／ID割当後に確定,NATIONAL_EXT_0519_GFX,NATIONAL_EXT_0519_CRY,NATIONAL_SEEN_0519,NATIONAL_CAUGHT_0519,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0520,DPE official import,,520,ハトーボー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0520_GFX,NATIONAL_EXT_0520_CRY,NATIONAL_SEEN_0520,NATIONAL_CAUGHT_0520,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0521,DPE official import,,521,ケンホロウ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0521_GFX,NATIONAL_EXT_0521_CRY,NATIONAL_SEEN_0521,NATIONAL_CAUGHT_0521,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0522,DPE official import,,522,シママ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0522_GFX,NATIONAL_EXT_0522_CRY,NATIONAL_SEEN_0522,NATIONAL_CAUGHT_0522,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0523,DPE official import,,523,ゼブライカ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0523_GFX,NATIONAL_EXT_0523_CRY,NATIONAL_SEEN_0523,NATIONAL_CAUGHT_0523,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0524,DPE official import,,524,ダンゴロ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0524_GFX,NATIONAL_EXT_0524_CRY,NATIONAL_SEEN_0524,NATIONAL_CAUGHT_0524,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0525,DPE official import,,525,ガントル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0525_GFX,NATIONAL_EXT_0525_CRY,NATIONAL_SEEN_0525,NATIONAL_CAUGHT_0525,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0526,DPE official import,,526,ギガイアス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0526_GFX,NATIONAL_EXT_0526_CRY,NATIONAL_SEEN_0526,NATIONAL_CAUGHT_0526,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0527,DPE official import,,527,コロモリ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0527_GFX,NATIONAL_EXT_0527_CRY,NATIONAL_SEEN_0527,NATIONAL_CAUGHT_0527,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0528,DPE official import,,528,ココロモリ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0528_GFX,NATIONAL_EXT_0528_CRY,NATIONAL_SEEN_0528,NATIONAL_CAUGHT_0528,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0529,DPE official import,,529,モグリュー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0529_GFX,NATIONAL_EXT_0529_CRY,NATIONAL_SEEN_0529,NATIONAL_CAUGHT_0529,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0530,DPE official import,,530,ドリュウズ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0530_GFX,NATIONAL_EXT_0530_CRY,NATIONAL_SEEN_0530,NATIONAL_CAUGHT_0530,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0531,DPE official import,,531,タブンネ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0531_GFX,NATIONAL_EXT_0531_CRY,NATIONAL_SEEN_0531,NATIONAL_CAUGHT_0531,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0532,DPE official import,,532,ドッコラー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0532_GFX,NATIONAL_EXT_0532_CRY,NATIONAL_SEEN_0532,NATIONAL_CAUGHT_0532,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0533,DPE official import,,533,ドテッコツ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0533_GFX,NATIONAL_EXT_0533_CRY,NATIONAL_SEEN_0533,NATIONAL_CAUGHT_0533,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0534,DPE official import,,534,ローブシン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0534_GFX,NATIONAL_EXT_0534_CRY,NATIONAL_SEEN_0534,NATIONAL_CAUGHT_0534,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0535,DPE official import,,535,オタマロ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0535_GFX,NATIONAL_EXT_0535_CRY,NATIONAL_SEEN_0535,NATIONAL_CAUGHT_0535,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0536,DPE official import,,536,ガマガル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0536_GFX,NATIONAL_EXT_0536_CRY,NATIONAL_SEEN_0536,NATIONAL_CAUGHT_0536,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0537,DPE official import,,537,ガマゲロゲ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0537_GFX,NATIONAL_EXT_0537_CRY,NATIONAL_SEEN_0537,NATIONAL_CAUGHT_0537,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0538,DPE official import,,538,ナゲキ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0538_GFX,NATIONAL_EXT_0538_CRY,NATIONAL_SEEN_0538,NATIONAL_CAUGHT_0538,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0539,DPE official import,,539,ダゲキ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0539_GFX,NATIONAL_EXT_0539_CRY,NATIONAL_SEEN_0539,NATIONAL_CAUGHT_0539,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0540,DPE official import,,540,クルミル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0540_GFX,NATIONAL_EXT_0540_CRY,NATIONAL_SEEN_0540,NATIONAL_CAUGHT_0540,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0541,DPE official import,,541,クルマユ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0541_GFX,NATIONAL_EXT_0541_CRY,NATIONAL_SEEN_0541,NATIONAL_CAUGHT_0541,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0542,DPE official import,,542,ハハコモリ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0542_GFX,NATIONAL_EXT_0542_CRY,NATIONAL_SEEN_0542,NATIONAL_CAUGHT_0542,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0543,DPE official import,,543,フシデ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0543_GFX,NATIONAL_EXT_0543_CRY,NATIONAL_SEEN_0543,NATIONAL_CAUGHT_0543,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0544,DPE official import,,544,ホイーガ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0544_GFX,NATIONAL_EXT_0544_CRY,NATIONAL_SEEN_0544,NATIONAL_CAUGHT_0544,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0545,DPE official import,,545,ペンドラー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0545_GFX,NATIONAL_EXT_0545_CRY,NATIONAL_SEEN_0545,NATIONAL_CAUGHT_0545,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0546,DPE official import,,546,モンメン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0546_GFX,NATIONAL_EXT_0546_CRY,NATIONAL_SEEN_0546,NATIONAL_CAUGHT_0546,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0547,DPE official import,,547,エルフーン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0547_GFX,NATIONAL_EXT_0547_CRY,NATIONAL_SEEN_0547,NATIONAL_CAUGHT_0547,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0550,DPE official import,,550,バスラオ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0550_GFX,NATIONAL_EXT_0550_CRY,NATIONAL_SEEN_0550,NATIONAL_CAUGHT_0550,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0554,DPE official import,,554,ダルマッカ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0554_GFX,NATIONAL_EXT_0554_CRY,NATIONAL_SEEN_0554,NATIONAL_CAUGHT_0554,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0555,DPE official import,,555,ヒヒダルマ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0555_GFX,NATIONAL_EXT_0555_CRY,NATIONAL_SEEN_0555,NATIONAL_CAUGHT_0555,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0556,DPE official import,,556,マラカッチ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0556_GFX,NATIONAL_EXT_0556_CRY,NATIONAL_SEEN_0556,NATIONAL_CAUGHT_0556,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0561,DPE official import,,561,シンボラー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0561_GFX,NATIONAL_EXT_0561_CRY,NATIONAL_SEEN_0561,NATIONAL_CAUGHT_0561,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0562,DPE official import,,562,デスマス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0562_GFX,NATIONAL_EXT_0562_CRY,NATIONAL_SEEN_0562,NATIONAL_CAUGHT_0562,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0563,DPE official import,,563,デスカーン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0563_GFX,NATIONAL_EXT_0563_CRY,NATIONAL_SEEN_0563,NATIONAL_CAUGHT_0563,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0564,DPE official import,,564,プロトーガ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0564_GFX,NATIONAL_EXT_0564_CRY,NATIONAL_SEEN_0564,NATIONAL_CAUGHT_0564,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0565,DPE official import,,565,アバゴーラ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0565_GFX,NATIONAL_EXT_0565_CRY,NATIONAL_SEEN_0565,NATIONAL_CAUGHT_0565,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0566,DPE official import,,566,アーケン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0566_GFX,NATIONAL_EXT_0566_CRY,NATIONAL_SEEN_0566,NATIONAL_CAUGHT_0566,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0567,DPE official import,,567,アーケオス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0567_GFX,NATIONAL_EXT_0567_CRY,NATIONAL_SEEN_0567,NATIONAL_CAUGHT_0567,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0568,DPE official import,,568,ヤブクロン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0568_GFX,NATIONAL_EXT_0568_CRY,NATIONAL_SEEN_0568,NATIONAL_CAUGHT_0568,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0569,DPE official import,,569,ダストダス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0569_GFX,NATIONAL_EXT_0569_CRY,NATIONAL_SEEN_0569,NATIONAL_CAUGHT_0569,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0570,DPE official import,,570,ゾロア,―,リンカ／ID割当後に確定,NATIONAL_EXT_0570_GFX,NATIONAL_EXT_0570_CRY,NATIONAL_SEEN_0570,NATIONAL_CAUGHT_0570,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0571,DPE official import,,571,ゾロアーク,―,リンカ／ID割当後に確定,NATIONAL_EXT_0571_GFX,NATIONAL_EXT_0571_CRY,NATIONAL_SEEN_0571,NATIONAL_CAUGHT_0571,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0572,DPE official import,,572,チラーミィ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0572_GFX,NATIONAL_EXT_0572_CRY,NATIONAL_SEEN_0572,NATIONAL_CAUGHT_0572,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0573,DPE official import,,573,チラチーノ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0573_GFX,NATIONAL_EXT_0573_CRY,NATIONAL_SEEN_0573,NATIONAL_CAUGHT_0573,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0574,DPE official import,,574,ゴチム,―,リンカ／ID割当後に確定,NATIONAL_EXT_0574_GFX,NATIONAL_EXT_0574_CRY,NATIONAL_SEEN_0574,NATIONAL_CAUGHT_0574,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0575,DPE official import,,575,ゴチミル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0575_GFX,NATIONAL_EXT_0575_CRY,NATIONAL_SEEN_0575,NATIONAL_CAUGHT_0575,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0576,DPE official import,,576,ゴチルゼル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0576_GFX,NATIONAL_EXT_0576_CRY,NATIONAL_SEEN_0576,NATIONAL_CAUGHT_0576,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0577,DPE official import,,577,ユニラン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0577_GFX,NATIONAL_EXT_0577_CRY,NATIONAL_SEEN_0577,NATIONAL_CAUGHT_0577,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0578,DPE official import,,578,ダブラン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0578_GFX,NATIONAL_EXT_0578_CRY,NATIONAL_SEEN_0578,NATIONAL_CAUGHT_0578,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0579,DPE official import,,579,ランクルス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0579_GFX,NATIONAL_EXT_0579_CRY,NATIONAL_SEEN_0579,NATIONAL_CAUGHT_0579,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0580,DPE official import,,580,コアルヒー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0580_GFX,NATIONAL_EXT_0580_CRY,NATIONAL_SEEN_0580,NATIONAL_CAUGHT_0580,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0581,DPE official import,,581,スワンナ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0581_GFX,NATIONAL_EXT_0581_CRY,NATIONAL_SEEN_0581,NATIONAL_CAUGHT_0581,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0582,DPE official import,,582,バニプッチ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0582_GFX,NATIONAL_EXT_0582_CRY,NATIONAL_SEEN_0582,NATIONAL_CAUGHT_0582,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0583,DPE official import,,583,バニリッチ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0583_GFX,NATIONAL_EXT_0583_CRY,NATIONAL_SEEN_0583,NATIONAL_CAUGHT_0583,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0584,DPE official import,,584,バイバニラ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0584_GFX,NATIONAL_EXT_0584_CRY,NATIONAL_SEEN_0584,NATIONAL_CAUGHT_0584,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0585,DPE official import,,585,シキジカ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0585_GFX,NATIONAL_EXT_0585_CRY,NATIONAL_SEEN_0585,NATIONAL_CAUGHT_0585,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0586,DPE official import,,586,メブキジカ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0586_GFX,NATIONAL_EXT_0586_CRY,NATIONAL_SEEN_0586,NATIONAL_CAUGHT_0586,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0587,DPE official import,,587,エモンガ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0587_GFX,NATIONAL_EXT_0587_CRY,NATIONAL_SEEN_0587,NATIONAL_CAUGHT_0587,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0588,DPE official import,,588,カブルモ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0588_GFX,NATIONAL_EXT_0588_CRY,NATIONAL_SEEN_0588,NATIONAL_CAUGHT_0588,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0589,DPE official import,,589,シュバルゴ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0589_GFX,NATIONAL_EXT_0589_CRY,NATIONAL_SEEN_0589,NATIONAL_CAUGHT_0589,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0590,DPE official import,,590,タマゲタケ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0590_GFX,NATIONAL_EXT_0590_CRY,NATIONAL_SEEN_0590,NATIONAL_CAUGHT_0590,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0591,DPE official import,,591,モロバレル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0591_GFX,NATIONAL_EXT_0591_CRY,NATIONAL_SEEN_0591,NATIONAL_CAUGHT_0591,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0592,DPE official import,,592,プルリル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0592_GFX,NATIONAL_EXT_0592_CRY,NATIONAL_SEEN_0592,NATIONAL_CAUGHT_0592,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0593,DPE official import,,593,ブルンゲル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0593_GFX,NATIONAL_EXT_0593_CRY,NATIONAL_SEEN_0593,NATIONAL_CAUGHT_0593,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0594,DPE official import,,594,ママンボウ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0594_GFX,NATIONAL_EXT_0594_CRY,NATIONAL_SEEN_0594,NATIONAL_CAUGHT_0594,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0605,DPE official import,,605,リグレー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0605_GFX,NATIONAL_EXT_0605_CRY,NATIONAL_SEEN_0605,NATIONAL_CAUGHT_0605,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0606,DPE official import,,606,オーベム,―,リンカ／ID割当後に確定,NATIONAL_EXT_0606_GFX,NATIONAL_EXT_0606_CRY,NATIONAL_SEEN_0606,NATIONAL_CAUGHT_0606,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0607,DPE official import,,607,ヒトモシ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0607_GFX,NATIONAL_EXT_0607_CRY,NATIONAL_SEEN_0607,NATIONAL_CAUGHT_0607,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0608,DPE official import,,608,ランプラー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0608_GFX,NATIONAL_EXT_0608_CRY,NATIONAL_SEEN_0608,NATIONAL_CAUGHT_0608,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0609,DPE official import,,609,シャンデラ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0609_GFX,NATIONAL_EXT_0609_CRY,NATIONAL_SEEN_0609,NATIONAL_CAUGHT_0609,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0610,DPE official import,,610,キバゴ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0610_GFX,NATIONAL_EXT_0610_CRY,NATIONAL_SEEN_0610,NATIONAL_CAUGHT_0610,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0611,DPE official import,,611,オノンド,―,リンカ／ID割当後に確定,NATIONAL_EXT_0611_GFX,NATIONAL_EXT_0611_CRY,NATIONAL_SEEN_0611,NATIONAL_CAUGHT_0611,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0612,DPE official import,,612,オノノクス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0612_GFX,NATIONAL_EXT_0612_CRY,NATIONAL_SEEN_0612,NATIONAL_CAUGHT_0612,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0613,DPE official import,,613,クマシュン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0613_GFX,NATIONAL_EXT_0613_CRY,NATIONAL_SEEN_0613,NATIONAL_CAUGHT_0613,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0614,DPE official import,,614,ツンベアー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0614_GFX,NATIONAL_EXT_0614_CRY,NATIONAL_SEEN_0614,NATIONAL_CAUGHT_0614,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0616,DPE official import,,616,チョボマキ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0616_GFX,NATIONAL_EXT_0616_CRY,NATIONAL_SEEN_0616,NATIONAL_CAUGHT_0616,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
